command,mean,stddev,median,user,system,min,max
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.27.1.graphml.cnf,0.012704352227253883,0.0027275424008771526,0.012189125019999997,0.00898081533678757,0.002394682176165803,0.01088829002,0.04683426802000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.27.10.graphml.cnf,0.08556676819939396,0.0014740401622315089,0.08525238726,0.0819108793939394,0.0023808545454545448,0.08399851826,0.09136610426
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.27.10.graphml.cnf,0.012677909456891186,0.0009591741082894423,0.01254331026,0.009058266424870468,0.0024086797927461135,0.011127377259999998,0.02329773126
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.27.2.graphml.cnf,0.10413830497285717,0.007740937188447173,0.10146808408,0.0986231857142857,0.002811742857142856,0.09881332158000002,0.13406320158
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.27.2.graphml.cnf,0.014187848158947374,0.0004927171765798169,0.014146489580000001,0.010577940935672518,0.0024609625730994153,0.012870924580000002,0.01549051458
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.27.3.graphml.cnf,0.07069111950976745,0.00982545417720876,0.06552731444000001,0.06588697348837208,0.0025294841860465118,0.06400150044000001,0.11603763744000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.27.3.graphml.cnf,0.012614250300962566,0.0034427865103172635,0.01207058644,0.008561447807486626,0.002628103636363636,0.010491226440000001,0.05618132144000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.27.4.graphml.cnf,0.10226864157714285,0.008964048156708282,0.09905171272,0.09842397285714286,0.002487054285714286,0.09687844022,0.13283716322000003
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.27.4.graphml.cnf,0.014467261752163736,0.004692360255492186,0.013647769219999998,0.010225960116959061,0.002674731812865498,0.01119465322,0.06961965322000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.27.5.graphml.cnf,0.09516274222000003,0.007624475501825964,0.09243269772000001,0.09082252,0.0028483733333333327,0.08869676672000001,0.11399965972000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.27.5.graphml.cnf,0.014094783445146196,0.003996611632492364,0.013385211720000002,0.010015081403508775,0.0026289212865497073,0.01225841272,0.06245659572
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.27.6.graphml.cnf,0.09899462173999997,0.012247916389736477,0.09406311784000002,0.09397848,0.0023844599999999993,0.08970238134,0.14776868334
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.27.6.graphml.cnf,0.013184456297317083,0.0005507655361561677,0.01310215034,0.010289234878048774,0.001939183170731706,0.012070267340000001,0.01551189634
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.27.7.graphml.cnf,0.0825613444657143,0.0019162519989186881,0.08202106478,0.07880600857142858,0.0024442000000000005,0.08058665378,0.08882348078
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.27.7.graphml.cnf,0.012833582599767444,0.002803603436947877,0.01244989328,0.009053197441860466,0.0024078802325581414,0.011537579780000001,0.04738397978
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.27.8.graphml.cnf,0.12683895639000003,0.012296026364663913,0.12269860084,0.12229156999999999,0.0028152599999999996,0.11553190234,0.16534670034
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.27.8.graphml.cnf,0.015091346440558654,0.003999880201496643,0.01421147334,0.011034549050279327,0.0025702181005586577,0.01141918934,0.058166049340000005
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.27.9.graphml.cnf,0.13720147103000005,0.008317142345235807,0.13349990428000003,0.13242418999999997,0.0031364599999999993,0.13000513278000003,0.16352479978
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.27.9.graphml.cnf,0.014564200464848487,0.0035756687533815058,0.01380776078,0.010773443030303033,0.002424047878787879,0.012761239780000001,0.05684090678
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.28.1.graphml.cnf,0.12111907688000001,0.00717911467820676,0.11912222488000002,0.11706143000000002,0.0025708600000000003,0.11469298638000001,0.14273486438
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.28.1.graphml.cnf,0.01695007631877551,0.005955304368546457,0.015838039380000002,0.012012314693877549,0.0028852048979591837,0.014198286380000001,0.05599303638
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.28.10.graphml.cnf,0.12684509921478263,0.009019533527768043,0.12329255978,0.12186145130434782,0.0031721113043478256,0.11731485478,0.14807569878000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.28.10.graphml.cnf,0.014412382621059604,0.0041048336636350735,0.01376482078,0.010162318278145694,0.0027250643708609276,0.01220444578,0.061943729780000005
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.28.2.graphml.cnf,0.08321084441249998,0.010387703810562277,0.0792335226,0.07841407624999999,0.0024455887500000003,0.07604746209999999,0.12597277010000002
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.28.2.graphml.cnf,0.013010846378409087,0.0016063329045601427,0.012443236600000001,0.009511505227272728,0.0024151597727272737,0.010689250099999999,0.0182395311
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.28.3.graphml.cnf,0.015370378576153839,0.003881308625871873,0.01437224348,0.011157428461538466,0.0027454205128205128,0.01283957098,0.05843829298
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.28.3.graphml.cnf,0.012477685442585037,0.003459154604293012,0.01172889198,0.008624330476190472,0.0024702122448979594,0.01058618298,0.050869155980000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.28.4.graphml.cnf,0.20024648953333335,0.015733692351657377,0.19204156900000002,0.19482843333333333,0.0032805733333333333,0.18642523700000002,0.23537757
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.28.4.graphml.cnf,0.017459415280991736,0.003612546156445722,0.016499556,0.013459754545454544,0.0024192532231404958,0.014868839999999998,0.050996689000000005
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.28.5.graphml.cnf,0.015982139424473695,0.0019852181611239015,0.015056841760000002,0.011566881842105267,0.0030384126315789453,0.01208973726,0.021957862260000002
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.28.5.graphml.cnf,0.013675526437142864,0.003609768339080442,0.01292689826,0.009376608571428571,0.0028158000000000007,0.011360290260000003,0.05659746426
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.28.6.graphml.cnf,0.08047587422486484,0.008166973544508559,0.07680129636,0.07551015189189192,0.002697262702702703,0.07452785535999999,0.11704013136000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.28.6.graphml.cnf,0.01428755792983241,0.0017634770445734765,0.014139787360000001,0.009879472290502789,0.0029942303910614537,0.011716506359999998,0.01906481936
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.28.7.graphml.cnf,0.0157598556878481,0.004009182539973916,0.014581877460000002,0.011058703037974682,0.0030749301265822785,0.01384146546,0.05723176346
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.28.7.graphml.cnf,0.013730953542802554,0.004066770467598195,0.012609747460000001,0.009245409681528661,0.002893912993630572,0.011004556460000002,0.05721734446
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.28.8.graphml.cnf,0.12467093033000003,0.008603772916380856,0.12162960758000001,0.12078584999999997,0.00245412,0.11596452158000001,0.14442142958
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.28.8.graphml.cnf,0.014413162669171972,0.0037107245102327388,0.013654215579999998,0.011118877707006368,0.0020644270063694277,0.012137214579999998,0.05636531158
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.28.9.graphml.cnf,0.01546118264365854,0.0035771140793923717,0.01438509804,0.010892046585365852,0.003042685609756098,0.01291990104,0.05190032204
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.28.9.graphml.cnf,0.01213928785286549,0.0014951483601613076,0.011556987040000001,0.00841740035087719,0.00257396,0.010412196040000002,0.01828152404
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.29.1.graphml.cnf,0.017658327004827588,0.003379282569525664,0.01679641246,0.012679173793103448,0.003321244137931035,0.01549385446,0.052852572460000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.29.1.graphml.cnf,0.014710322213086425,0.003519061847619209,0.01382332946,0.010033452592592597,0.003143306419753085,0.01269455946,0.054258831460000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.29.10.graphml.cnf,0.13862661098434786,0.010600819005467997,0.13622903168,0.13217328434782608,0.003954167826086956,0.12502716168000003,0.15671495368000002
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.29.10.graphml.cnf,0.01604715173952381,0.003958248589164362,0.01498896018,0.011310206190476187,0.003098111666666666,0.013110795679999999,0.060262075680000006
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.29.2.graphml.cnf,0.20110196385999998,0.008733293725578095,0.19610890126,0.19545461999999997,0.0033548866666666664,0.19140826826000001,0.21581623326000002
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.29.2.graphml.cnf,0.027481116291914895,0.005511800936732027,0.02548723176,0.02258663063829787,0.003037407234042553,0.02045375126,0.06711743226
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.29.3.graphml.cnf,0.015999446330270263,0.0032235888700476666,0.015458029560000001,0.011451608918918917,0.0030442713513513515,0.01461128306,0.05096270506
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.29.3.graphml.cnf,0.015098559341879193,0.0017790531317575518,0.014964485060000001,0.010139815838926178,0.0034579099328859073,0.012393694060000002,0.02131372506
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.29.4.graphml.cnf,0.16975242542666671,0.01511482638814538,0.16085012576000002,0.16220679999999996,0.00329422,0.15327765476000002,0.19383837176000002
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.29.4.graphml.cnf,0.017931610358540143,0.0013327306221716068,0.01768428976,0.014370014598540138,0.0024590725547445247,0.01519003776,0.02376061376
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.29.5.graphml.cnf,0.016840699920714294,0.006314229089898063,0.015882988260000005,0.01254710607142857,0.002707591071428571,0.012551205260000003,0.07781913926
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.29.5.graphml.cnf,0.014722364170447758,0.0018775856767301476,0.013995284760000004,0.01089756835820895,0.002674458208955225,0.012551181260000002,0.020527071260000005
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.29.6.graphml.cnf,0.1312956583678261,0.011486301663884466,0.12772389602,0.1258004147826087,0.0034104139130434782,0.12123466902000002,0.16093828202000002
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.29.6.graphml.cnf,0.01584378810125,0.0034455954730346003,0.01501918152,0.011581405,0.00285510875,0.01364661302,0.05470760402
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.29.7.graphml.cnf,0.016791488393071898,0.005340757043979382,0.015438822380000002,0.011530962745098034,0.003513659738562092,0.013638421380000001,0.07579090538
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.29.7.graphml.cnf,0.016976394275953755,0.005410621577258034,0.015070716380000002,0.010748724277456644,0.004279569595375722,0.011896208380000002,0.05370485438000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.29.8.graphml.cnf,0.11264769248962961,0.009586239701303473,0.10957043686000001,0.10787692296296295,0.0031223970370370373,0.10378892086000001,0.14294676486000002
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.29.8.graphml.cnf,0.016441871150076344,0.004064168236111321,0.015893492860000004,0.012008601221374048,0.0029149477862595416,0.012323200860000003,0.05644334386
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.29.9.graphml.cnf,0.1359417466252174,0.011222759678606994,0.13395482306,0.1315257704347826,0.0027115643478260857,0.12228508306000002,0.15555506806000002
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.29.9.graphml.cnf,0.020321093520431655,0.007253687197741808,0.01843308906,0.01549525151079137,0.003038137697841727,0.013917906060000002,0.08578551406000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.30.1.graphml.cnf,0.15299294527,0.015812467255253926,0.14710933952,0.14574152,0.0032746100000000007,0.14087770002,0.19619310402
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.30.1.graphml.cnf,0.0191292154077551,0.0044823302661102975,0.01785062502,0.013185920680272111,0.004118213741496602,0.01398882002,0.03786660402000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.30.10.graphml.cnf,0.02519538477761906,0.008163702030298483,0.021748617480000003,0.017870316666666664,0.004850333809523812,0.02023032198,0.06203023698000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.30.10.graphml.cnf,0.017164236235999997,0.0009710504392705596,0.016918444980000003,0.012600248000000003,0.0031853119999999996,0.015568698980000002,0.023388620980000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.30.2.graphml.cnf,0.023486739430476196,0.003919785554316437,0.022958279440000003,0.017612298095238094,0.003934971428571431,0.021804791440000002,0.060073141440000005
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.30.2.graphml.cnf,0.018481293819844966,0.003961967136806114,0.01802256044,0.01347606,0.0032969162790697677,0.017148659440000002,0.06256171344
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.30.3.graphml.cnf,0.022267155990740747,0.0005563991582965358,0.022177144000000003,0.016853675185185192,0.0039097559259259245,0.021139739,0.024264711
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.30.3.graphml.cnf,0.017963507757575766,0.0035457503658853392,0.0174207385,0.01292858090909091,0.003332852727272726,0.016626952,0.05433231200000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.30.4.graphml.cnf,0.019484481417560973,0.0040504387518993335,0.018966210320000003,0.014031596585365853,0.0036446998373983754,0.018126381320000003,0.06321913832
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.30.4.graphml.cnf,0.016175750220000007,0.000508862950377672,0.016091045320000004,0.011581688571428574,0.0032041885714285704,0.015326510320000002,0.019278233320000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.30.5.graphml.cnf,0.18563368059750002,0.01285555218609186,0.18292123116000003,0.1760448925,0.0046082925,0.17940301316,0.23350808916000002
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.30.5.graphml.cnf,0.019300558901935487,0.0003602444163290501,0.01929501666,0.014579604193548392,0.0033180929032258066,0.018427963159999998,0.02046414716
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.30.6.graphml.cnf,0.019691380859504136,0.00430746658545077,0.019283244000000005,0.014374550743801657,0.003527606446280989,0.018297129000000002,0.06639926900000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.30.6.graphml.cnf,0.016311432791366907,0.00046514640582866575,0.016274886000000002,0.011830134964028781,0.003140506618705036,0.015131576000000002,0.018301225000000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.30.7.graphml.cnf,0.01973595390372881,0.000604491292617492,0.01963585398,0.01524100745762712,0.003860752881355934,0.018288988479999997,0.022386376479999998
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.30.7.graphml.cnf,0.01626393546518519,0.003996124581235242,0.01585151548,0.011880285925925925,0.0035290577777777783,0.01516675448,0.06185537848
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.30.8.graphml.cnf,0.1789587612435294,0.01239198087888176,0.17313557342000002,0.17091537529411763,0.005236608235294117,0.16862309442000004,0.20673336742000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.30.8.graphml.cnf,0.022837001708,0.0067388931652648445,0.020986751419999998,0.015510875999999998,0.004685739999999999,0.015295401420000002,0.07234985442
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.30.9.graphml.cnf,0.19240823477411767,0.032264397548003275,0.19569790048000002,0.1731956082352941,0.007882724705882352,0.14947368748,0.24631576348
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.30.9.graphml.cnf,0.01700622778714285,0.0008190705099918272,0.016813757980000003,0.013072284285714282,0.002772652857142857,0.015797003480000002,0.02126146648
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.31.1.graphml.cnf,0.018764007113913055,0.0035331810708148083,0.018230201440000003,0.013672759710144923,0.0034363999999999996,0.016967393440000002,0.056407968440000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.31.1.graphml.cnf,0.015875008507114104,0.0036814469284918447,0.01524546144,0.011140072617449663,0.0031558932885906036,0.01346680644,0.05619994444
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.31.10.graphml.cnf,0.14991392577,0.008038651664374378,0.14701932652000002,0.14500269999999998,0.00327089,0.14296056202000001,0.17284700102000003
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.31.10.graphml.cnf,0.017896635878208944,0.0037800069025016904,0.017443301020000003,0.013822908955223886,0.0026215608955223887,0.016115427020000003,0.060318411020000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.31.2.graphml.cnf,0.02119945399457627,0.0011814400048861474,0.020889064520000004,0.016225316271186434,0.003599889152542373,0.019521615520000004,0.02592812552
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.31.2.graphml.cnf,0.012876875621123603,0.003654435011721785,0.012502263020000003,0.00820033550561797,0.003138771460674156,0.01026908852,0.05774975852
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.31.3.graphml.cnf,0.02405320087967213,0.005657178248237103,0.023343540060000004,0.017076731803278684,0.004717163934426229,0.019489581560000004,0.07827166156000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.31.3.graphml.cnf,0.01868502016606061,0.00416945080024923,0.017823105060000004,0.013272065757575762,0.0035876060606060615,0.015148604560000004,0.05669418156000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.31.4.graphml.cnf,0.020816491595000004,0.002605789768135195,0.02016692222,0.01494364,0.004280558333333333,0.017061469720000003,0.02890845072
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.31.4.graphml.cnf,0.01641503881756098,0.0038678667998686333,0.01595998372,0.01155491967479674,0.0031857626016260163,0.013349802720000001,0.050405380720000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.31.5.graphml.cnf,0.17254876308500003,0.004752545379450257,0.17111420896,0.16738276,0.0035042875000000006,0.16594077346000002,0.18201723846
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.31.5.graphml.cnf,0.019965043793333335,0.0040003949635721205,0.01941022846,0.015402963252032519,0.0029708195121951227,0.01834239746,0.06283120846
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.31.6.graphml.cnf,0.01879304287846154,0.0007964051214693348,0.01866450404,0.014034604615384617,0.003411210769230768,0.01745276504,0.02091070204
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.31.6.graphml.cnf,0.01176415003450549,0.0031968212672880874,0.01137551954,0.0076270178021978,0.0028012898901098897,0.010466379040000001,0.053195696040000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.31.7.graphml.cnf,0.02079007612806723,0.004235734224555874,0.020197133960000002,0.015311398151260501,0.00374500168067227,0.018987107960000003,0.06535972596
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.31.7.graphml.cnf,0.015778541612482273,0.0009000468864482718,0.015612176960000002,0.011536651205673756,0.0029931546099290786,0.01440831096,0.020001458960000003
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.31.8.graphml.cnf,0.019471401739024403,0.003973315532980261,0.0189820113,0.014199750081300812,0.0035761738211382106,0.0177703673,0.0624023903
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.31.8.graphml.cnf,0.015826896825179855,0.00374083683966775,0.0153492943,0.011453727913669064,0.002829822589928058,0.014061335300000002,0.0585402473
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.31.9.graphml.cnf,0.019514456638730165,0.0014398400277226323,0.019210496980000002,0.01444266444444444,0.00371438761904762,0.017695437480000003,0.030559183480000005
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.31.9.graphml.cnf,0.015617134329315076,0.0043989392958396385,0.014670925980000003,0.01077239123287671,0.003149819452054796,0.013318807480000004,0.05754732748
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.32.1.graphml.cnf,0.10169827512000001,0.006551493258487214,0.09964909162,0.097058605,0.0030371066666666675,0.09473689362,0.11614645262
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.32.1.graphml.cnf,0.01805504791927007,0.003922262765965736,0.017462050620000003,0.01333899824817518,0.00297997284671533,0.01583469062,0.06110756162
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.32.10.graphml.cnf,0.20851495187142852,0.006298022381448242,0.2072504348,0.20274411999999997,0.003861177142857143,0.2036645588,0.2295758168
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.32.10.graphml.cnf,0.025141858186138608,0.00415371334889935,0.024514559800000002,0.02005171900990099,0.0034579091089108885,0.022420318800000002,0.0652920198
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.32.2.graphml.cnf,0.128352828712381,0.004520048756584329,0.12646554976000002,0.12309926476190476,0.003564316190476191,0.12373713176000001,0.14186966676
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.32.2.graphml.cnf,0.01840789520186047,0.003856832375386945,0.017866713760000003,0.013663328992248066,0.0031575609302325587,0.015474020760000002,0.06056731476000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.32.3.graphml.cnf,0.1872997791317647,0.03594697981829209,0.17521698572,0.17792690352941176,0.005096952941176472,0.17024845472,0.31257172272000006
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.32.3.graphml.cnf,0.02483379941911505,0.0038408454456517337,0.02328971572,0.018480832212389383,0.0046247858407079635,0.02036963972,0.04249631972
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.32.4.graphml.cnf,0.3111195694000001,0.057471314346633974,0.30833171049999997,0.29570196,0.006180839999999999,0.250215594,0.42064712200000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.32.4.graphml.cnf,0.023838200311926603,0.0033760972799916147,0.022277783000000002,0.019280783853211008,0.003348428990825688,0.019689887,0.033262570000000005
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.32.5.graphml.cnf,0.23653738132333327,0.0328380450557474,0.22461883924,0.22449717,0.004698086666666667,0.21204049224000002,0.32850516724
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.32.5.graphml.cnf,0.023282359462222228,0.000986679873891075,0.02306413424,0.018909845925925928,0.0031421607407407406,0.021864735240000002,0.027720548240000004
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.32.6.graphml.cnf,0.25358099237454546,0.002948659811419505,0.25311578092,0.2475752854545454,0.004036827272727273,0.24969991692,0.25794907892
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.32.6.graphml.cnf,0.02005122497882353,0.0040618383930517265,0.01948909292,0.015072597142857141,0.0034740999999999978,0.01779757292,0.06196785592000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.32.7.graphml.cnf,0.02014102232571429,0.0007834767722723594,0.02005800154,0.014926077777777777,0.003783690158730159,0.018550123539999998,0.02289878954
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.32.7.graphml.cnf,0.018050618269927005,0.004071121181247013,0.01740311454,0.01269873795620438,0.0036659782481751825,0.015511664539999998,0.06229898254
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.32.8.graphml.cnf,0.12968914089913042,0.0053334869756253836,0.12804356416,0.1242857834782609,0.0038236947826086965,0.12329880316,0.14294602716000002
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.32.8.graphml.cnf,0.021675172612173905,0.004729137329987115,0.020515870159999998,0.015337079130434781,0.0042998165217391325,0.01781986616,0.06164947616000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.32.9.graphml.cnf,0.1533947441642105,0.016942423602113548,0.14709427148,0.1482145157894737,0.003581373684210527,0.14384619848,0.21248592948
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.32.9.graphml.cnf,0.01788848509654136,0.0038755500732020063,0.01712083848,0.013556275187969924,0.0029262609022556395,0.01598917248,0.05886686648000001
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.33.1.graphml.cnf,0.028712855982828276,0.004538350164713457,0.0280373097,0.021767225656565664,0.004903777373737373,0.024394458700000003,0.0652697007
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.33.1.graphml.cnf,0.020923019098230092,0.0011526277351864807,0.020590126700000003,0.015898695398230085,0.0036426240707964587,0.0195234767,0.0268789937
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.33.10.graphml.cnf,0.2597990129418182,0.019679086868687714,0.25449763476000004,0.24946257272727274,0.004691490909090909,0.25011156276,0.31841829976
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT2/g.33.10.graphml.cnf,0.029597814731698115,0.012750080006070433,0.026990999760000002,0.021252752830188664,0.005418098113207548,0.02199466276,0.13860742176000002
./solvers/kissat-4.0.1-apple-amd64 ./cnf/random_dag_SAT1/g.33.2.graphml.cnf,0.233658041,0.015280836691013893,0.23008271600000002,0.22452187999999998,0.004197456666666667,0.2237202365,0.2812092385
