n,m,time(s),sat
5,3,0.000011630,True
5,3,0.000011503,True
5,3,0.000014078,True
5,3,0.000014350,True
5,3,0.000012819,True
5,3,0.000012231,True
5,3,0.000015160,True
5,3,0.000012467,True
5,3,0.000012624,True
5,3,0.000011103,True
5,3,0.000012986,True
5,3,0.000013321,True
5,3,0.000012715,True
5,3,0.000011932,True
5,3,0.000599261,True
5,3,0.000248891,True
5,3,0.000013358,True
5,3,0.000013905,True
5,3,0.000013564,True
5,3,0.000012612,True
5,3,0.000014842,True
5,3,0.000014393,True
5,3,0.000013890,True
5,3,0.000013802,True
5,3,0.000015262,True
5,3,0.000012458,True
5,3,0.000013306,True
5,3,0.000014627,True
5,3,0.000012432,True
5,3,0.000013652,True
5,3,0.000017333,True
5,3,0.000016142,True
5,3,0.000012653,True
5,3,0.000011875,True
5,3,0.000020842,True
5,3,0.000014114,True
5,3,0.000016348,True
5,3,0.000014838,True
5,3,0.000014517,True
5,3,0.000020310,True
5,3,0.000013428,True
5,3,0.000014201,True
5,3,0.000013266,True
5,3,0.000015180,True
5,3,0.000014609,True
5,3,0.000014954,True
5,3,0.000015217,True
5,3,0.000014404,True
5,3,0.000013947,True
5,3,0.000013199,True
5,3,0.000012708,True
5,3,0.000016501,True
5,3,0.000013496,True
5,3,0.000012872,True
5,3,0.000016235,True
5,3,0.000015117,True
5,3,0.000020072,True
5,3,0.000013214,True
5,3,0.000013700,True
5,3,0.000016494,True
5,3,0.000013707,True
5,3,0.000014382,True
5,3,0.000012029,True
5,3,0.000016370,True
5,3,0.000013171,True
5,3,0.000013695,True
5,3,0.000016827,True
5,3,0.000022595,True
5,3,0.000015252,True
5,3,0.000012774,True
5,3,0.000016697,True
5,3,0.000013057,True
5,3,0.000016798,True
5,3,0.000014260,True
5,3,0.000013992,True
5,3,0.000012452,True
5,3,0.000015021,True
5,3,0.000015618,True
5,3,0.000013723,True
5,3,0.000014576,True
5,3,0.000016261,True
5,3,0.000016344,True
5,3,0.000016214,True
5,3,0.000013417,True
5,3,0.000012644,True
5,3,0.000018143,True
5,3,0.000012465,True
5,3,0.000013222,True
5,3,0.000015328,True
5,3,0.000013416,True
5,3,0.000013728,True
5,3,0.000014078,True
5,3,0.000013911,True
5,3,0.000014849,True
5,3,0.000014747,True
5,3,0.000016772,True
5,3,0.000013483,True
5,3,0.000013848,True
5,3,0.000013935,True
5,3,0.000012977,True
5,3,0.000014324,True
5,3,0.000015505,True
5,3,0.000012593,True
5,3,0.000014333,True
5,3,0.000013154,True
5,3,0.000013902,True
5,3,0.000013430,True
5,3,0.000013372,True
5,3,0.000015315,True
5,3,0.000014303,True
5,3,0.000012034,True
5,3,0.000011817,True
5,3,0.000014828,True
5,3,0.000013235,True
5,3,0.000012852,True
5,3,0.000012855,True
5,3,0.000012602,True
5,3,0.000012265,True
5,3,0.000015096,True
5,3,0.000014364,True
5,3,0.000012655,True
5,3,0.000015439,True
5,3,0.000011719,True
5,3,0.000016371,True
5,3,0.000015047,True
5,3,0.000015468,True
5,3,0.000013682,True
5,3,0.000014128,True
5,3,0.000015547,True
5,3,0.000012403,True
5,3,0.000013874,True
5,3,0.000015823,True
5,3,0.000013980,True
5,3,0.000011856,True
5,3,0.000015395,True
5,3,0.000014494,True
5,3,0.000012639,True
5,3,0.000014064,True
5,3,0.000016038,True
5,3,0.000013568,True
5,3,0.000012495,True
5,3,0.000012808,True
5,3,0.000013415,True
5,3,0.000015576,True
5,3,0.000012359,True
5,3,0.000013033,True
5,3,0.000015329,True
5,3,0.000013784,True
5,3,0.000018104,True
5,3,0.000013245,True
5,3,0.000014058,True
5,3,0.000012963,True
5,3,0.000015202,True
5,3,0.000011036,True
5,3,0.000015536,True
5,3,0.000016519,True
5,3,0.000011521,True
5,3,0.000013535,True
5,3,0.000014809,True
5,3,0.000013321,True
5,3,0.000012740,True
5,3,0.000017954,True
5,3,0.000013910,True
5,3,0.000012222,True
5,3,0.000012139,True
5,3,0.000013187,True
5,3,0.000013040,True
5,3,0.000011946,True
5,3,0.000014077,True
5,3,0.000013229,True
5,3,0.000013088,True
5,3,0.000012890,True
5,3,0.000012265,True
5,3,0.000014435,True
5,3,0.000013050,True
5,3,0.000014269,True
5,3,0.000015899,True
5,3,0.000013048,True
5,3,0.000012513,True
5,3,0.000015458,True
5,3,0.000015028,True
5,3,0.000011816,True
5,3,0.000012240,True
5,3,0.000012373,True
5,3,0.000013985,True
5,3,0.000013296,True
5,3,0.000014395,True
5,3,0.000011887,True
5,3,0.000011874,True
5,3,0.000015235,True
5,3,0.000013043,True
5,3,0.000010866,True
5,3,0.000011351,True
5,3,0.000014997,True
5,3,0.000012723,True
5,3,0.000013058,True
5,3,0.000012501,True
5,3,0.000011779,True
5,3,0.000012029,True
5,3,0.000011554,True
5,3,0.000013166,True
5,3,0.000011879,True
5,3,0.000011479,True
5,3,0.000012678,True
5,3,0.000012357,True
5,3,0.000013312,True
5,3,0.000011380,True
5,3,0.000011644,True
5,3,0.000012951,True
5,3,0.000013053,True
5,3,0.000012260,True
5,3,0.000012388,True
5,3,0.000012566,True
5,3,0.000012715,True
5,3,0.000012841,True
5,3,0.000012412,True
5,3,0.000012965,True
5,3,0.000011978,True
5,3,0.000012066,True
5,3,0.000011646,True
5,3,0.000014890,True
5,3,0.000012037,True
5,3,0.000014677,True
5,3,0.000014709,True
5,3,0.000013302,True
5,3,0.000011296,True
5,3,0.000012224,True
5,3,0.000011798,True
5,3,0.000013176,True
5,3,0.000012618,True
5,3,0.000012707,True
5,3,0.000013803,True
5,3,0.000011503,True
5,3,0.000012715,True
5,3,0.000013536,True
5,3,0.000011733,True
5,3,0.000014667,True
5,3,0.000012208,True
5,3,0.000012060,True
5,3,0.000014586,True
5,3,0.000012528,True
5,3,0.000013203,True
5,3,0.000014215,True
5,3,0.000012656,True
5,3,0.000011478,True
5,3,0.000011731,True
5,3,0.000011071,True
5,3,0.000012819,True
5,3,0.000016330,True
5,3,0.000012461,True
5,3,0.000012788,True
5,3,0.000010904,True
5,3,0.000015573,True
5,3,0.000013317,True
5,3,0.000012577,True
5,3,0.000012609,True
5,3,0.000013188,True
5,3,0.000012182,True
5,3,0.000011341,True
5,3,0.000012335,True
5,3,0.000012539,True
5,3,0.000011147,True
5,3,0.000013083,True
5,3,0.000011251,True
5,3,0.000011911,True
5,3,0.000012053,True
5,3,0.000274575,True
5,3,0.000013929,True
5,3,0.000013084,True
5,3,0.000013452,True
5,3,0.000014395,True
5,3,0.000011538,True
5,3,0.000011610,True
5,3,0.000013485,True
5,3,0.000012545,True
5,3,0.000012442,True
5,3,0.000012547,True
5,3,0.000012492,True
5,3,0.000013915,True
5,3,0.000011474,True
5,3,0.000012405,True
5,3,0.000011004,True
5,3,0.000014193,True
5,3,0.000012540,True
5,3,0.000012081,True
5,3,0.000011977,True
5,3,0.000013701,True
5,3,0.000013738,True
5,3,0.000011686,True
5,3,0.000010779,True
5,3,0.000014463,True
5,3,0.000011978,True
5,3,0.000010905,True
5,3,0.000013227,True
5,3,0.000012449,True
5,3,0.000017689,True
5,3,0.000012091,True
5,3,0.000012465,True
5,3,0.000012836,True
5,3,0.000011096,True
5,3,0.000013174,True
5,3,0.000011990,True
5,3,0.000014426,True
5,3,0.000011065,True
5,3,0.000011381,True
5,3,0.000011118,True
5,3,0.000012014,True
5,3,0.000015724,True
5,3,0.000011284,True
5,3,0.000013760,True
5,3,0.000013497,True
5,3,0.000011165,True
5,3,0.000012827,True
5,3,0.000011688,True
5,3,0.000011578,True
5,3,0.000011982,True
5,3,0.000012524,True
5,3,0.000012277,True
5,3,0.000012665,True
5,3,0.000015460,True
5,3,0.000013587,True
5,3,0.000013033,True
5,3,0.000012992,True
5,3,0.000014200,True
5,3,0.000012846,True
5,3,0.000012930,True
5,3,0.000012831,True
5,3,0.000013994,True
5,3,0.000012155,True
5,3,0.000011185,True
5,3,0.000016475,True
5,3,0.000012941,True
5,3,0.000011206,True
5,3,0.000012802,True
5,3,0.000012256,True
5,3,0.000012885,True
5,3,0.000011887,True
5,3,0.000011926,True
5,3,0.000015614,True
5,3,0.000012499,True
5,3,0.000013728,True
5,3,0.000015059,True
5,3,0.000011834,True
5,3,0.000012818,True
5,3,0.000011341,True
5,3,0.000012724,True
5,3,0.000014654,True
5,3,0.000011412,True
5,3,0.000012456,True
5,3,0.000012604,True
5,3,0.000016956,True
5,3,0.000012854,True
5,3,0.000011935,True
5,3,0.000013537,True
5,3,0.000014025,True
5,3,0.000013075,True
5,3,0.000011433,True
5,3,0.000015064,True
5,3,0.000012277,True
5,3,0.000014505,True
5,3,0.000016566,True
5,3,0.000013976,True
5,3,0.000015949,True
5,3,0.000013668,True
5,3,0.000015103,True
5,3,0.000016419,True
5,3,0.000014053,True
5,3,0.000011541,True
5,3,0.000014520,True
5,3,0.000011616,True
5,3,0.000013760,True
5,3,0.000012298,True
5,3,0.000015016,True
5,3,0.000012598,True
5,3,0.000012258,True
5,3,0.000011608,True
5,3,0.000017652,True
5,3,0.000011969,True
5,3,0.000011496,True
5,3,0.000012312,True
5,3,0.000011993,True
5,3,0.000012336,True
5,3,0.000013504,True
5,3,0.000011888,True
5,3,0.000014152,True
5,3,0.000012593,True
5,3,0.000011433,True
5,3,0.000013793,True
5,3,0.000012657,True
5,3,0.000012465,True
5,3,0.000011503,True
5,3,0.000013469,True
5,3,0.000012934,True
5,3,0.000011856,True
5,3,0.000012839,True
5,3,0.000011128,True
5,3,0.000013104,True
5,3,0.000012892,True
5,3,0.000011148,True
5,3,0.000013384,True
5,3,0.000012408,True
5,3,0.000013041,True
5,3,0.000014983,True
5,3,0.000013582,True
5,3,0.000012082,True
5,3,0.000010986,True
5,3,0.000012085,True
5,3,0.000012837,True
5,3,0.000012785,True
5,3,0.000011048,True
5,3,0.000011501,True
5,3,0.000011736,True
5,3,0.000010749,True
5,3,0.000012678,True
5,3,0.000010970,True
5,3,0.000011551,True
5,3,0.000014233,True
5,3,0.000011312,True
5,3,0.000012652,True
5,3,0.000010735,True
5,3,0.000015667,True
5,3,0.000011245,True
5,3,0.000012767,True
5,3,0.000010534,True
5,3,0.000013058,True
5,3,0.000011267,True
5,3,0.000011913,True
5,3,0.000011409,True
5,3,0.000010215,True
5,3,0.000013152,True
5,3,0.000011205,True
5,3,0.000011943,True
5,3,0.000011291,True
5,3,0.000011094,True
5,3,0.000012426,True
5,3,0.000011776,True
5,3,0.000012219,True
5,3,0.000011017,True
5,3,0.000013148,True
5,3,0.000011991,True
5,3,0.000011975,True
5,3,0.000014730,True
5,3,0.000012559,True
5,3,0.000012643,True
5,3,0.000011074,True
5,3,0.000011907,True
5,3,0.000014022,True
5,3,0.000011553,True
5,3,0.000013174,True
5,3,0.000011224,True
5,3,0.000013750,True
5,3,0.000012427,True
5,3,0.000012514,True
5,3,0.000011569,True
5,3,0.000012966,True
5,3,0.000010846,True
5,3,0.000010575,True
5,3,0.000013149,True
5,3,0.000010673,True
5,3,0.000010585,True
5,3,0.000011531,True
5,3,0.000013529,True
5,3,0.000012574,True
5,3,0.000011101,True
5,3,0.000012875,True
5,3,0.000014379,True
5,3,0.000018380,True
5,3,0.000014830,True
5,3,0.000015753,True
5,3,0.000016351,True
5,3,0.000015109,True
5,3,0.000012632,True
5,3,0.000014141,True
5,3,0.000013649,True
5,3,0.000011499,True
5,3,0.000014805,True
5,3,0.000015471,True
5,3,0.000013760,True
5,3,0.000014072,True
5,3,0.000012135,True
5,3,0.000015089,True
5,3,0.000012261,True
5,3,0.000013574,True
5,3,0.000012941,True
5,3,0.000011456,True
5,3,0.000014267,True
5,3,0.000011884,True
5,3,0.000015276,True
5,3,0.000013579,True
5,3,0.000012114,True
5,3,0.000011353,True
5,3,0.000013081,True
5,3,0.000010720,True
5,3,0.000013170,True
5,3,0.000011807,True
5,3,0.000015166,True
5,3,0.000013933,True
5,3,0.000015036,True
5,3,0.000011647,True
5,3,0.000015428,True
5,3,0.000015847,True
5,3,0.000013511,True
5,3,0.000014632,True
5,3,0.000014077,True
5,3,0.000012365,True
5,3,0.000014258,True
5,3,0.000012767,True
5,3,0.000010902,True
5,3,0.000011605,True
5,3,0.000010829,True
5,3,0.000011060,True
5,3,0.000012325,True
5,3,0.000024061,True
5,3,0.000031412,True
5,3,0.000021626,True
5,3,0.000017356,True
5,3,0.000013627,True
5,3,0.000012080,True
5,3,0.000014198,True
5,3,0.000012302,True
5,3,0.000012134,True
5,3,0.000014317,True
5,3,0.000011705,True
5,3,0.000012343,True
5,3,0.000013538,True
5,3,0.000018731,True
5,3,0.000015831,True
5,3,0.000012551,True
5,3,0.000011595,True
5,3,0.000011425,True
5,3,0.000013406,True
5,3,0.000025612,True
5,3,0.000016043,True
5,3,0.000016296,True
5,3,0.000014237,True
5,3,0.000014424,True
5,3,0.000019014,True
5,3,0.000019999,True
5,3,0.000014326,True
5,3,0.000018509,True
5,3,0.000014615,True
5,3,0.000023489,True
5,3,0.000020442,True
5,3,0.000016748,True
5,3,0.000015496,True
5,3,0.000016444,True
5,3,0.000016628,True
5,3,0.000017538,True
5,3,0.000013080,True
5,3,0.000016530,True
5,3,0.000014193,True
5,3,0.000013281,True
5,3,0.000015976,True
5,3,0.000015911,True
5,3,0.000017822,True
5,3,0.000016445,True
5,3,0.000015550,True
5,3,0.000016538,True
5,3,0.000013136,True
5,3,0.000016089,True
5,3,0.000014724,True
5,3,0.000013211,True
5,3,0.000017330,True
5,3,0.000020368,True
5,3,0.000012859,True
5,3,0.000015719,True
5,3,0.000016997,True
5,3,0.000024227,True
5,3,0.000014319,True
5,3,0.000015608,True
5,3,0.000014693,True
5,3,0.000014856,True
5,3,0.000016880,True
5,3,0.000014115,True
5,3,0.000029259,True
5,3,0.000034770,True
5,3,0.000028480,True
5,3,0.000065036,True
5,3,0.000029310,True
5,3,0.000025819,True
5,3,0.000041940,True
5,3,0.000050737,True
5,3,0.000028160,True
5,3,0.000031890,True
5,3,0.000018597,True
5,3,0.000023746,True
5,3,0.000024789,True
5,3,0.000023345,True
5,3,0.000021613,True
5,3,0.000023896,True
5,3,0.000029595,True
5,3,0.000024222,True
5,3,0.000031034,True
5,3,0.000028451,True
5,3,0.000027443,True
5,3,0.000031752,True
5,3,0.000035465,True
5,3,0.000028560,True
5,3,0.000026162,True
5,3,0.000035551,True
5,3,0.000016214,True
5,3,0.000017769,True
5,3,0.000018457,True
5,3,0.000016875,True
5,3,0.000022207,True
5,3,0.000025243,True
5,3,0.000016871,True
5,3,0.000018169,True
5,3,0.000015723,True
5,3,0.000020264,True
5,3,0.000019723,True
5,3,0.000019949,True
5,3,0.000014343,True
5,3,0.000016231,True
5,3,0.000017621,True
5,3,0.000032347,True
5,3,0.000029703,True
5,3,0.000015225,True
5,3,0.000017231,True
5,3,0.000017544,True
5,3,0.000016760,True
5,3,0.000016114,True
5,3,0.000014489,True
5,3,0.000016373,True
5,3,0.000013780,True
5,3,0.000013488,True
5,3,0.000019375,True
5,3,0.000015263,True
5,3,0.000019243,True
5,3,0.000023876,True
5,3,0.000019401,True
5,3,0.000017080,True
5,3,0.000041109,True
5,3,0.000030831,True
5,3,0.000027435,True
5,3,0.000022432,True
5,3,0.000014945,True
5,3,0.000019961,True
5,3,0.000024430,True
5,3,0.000023675,True
5,3,0.000018272,True
5,3,0.000015147,True
5,3,0.000020003,True
5,3,0.000015970,True
5,3,0.000018500,True
5,3,0.000022846,True
5,3,0.000017556,True
5,3,0.000017957,True
5,3,0.000017911,True
5,3,0.000015720,True
5,3,0.000020578,True
5,3,0.000028782,True
5,3,0.000017434,True
5,3,0.000017498,True
5,3,0.000019457,True
5,3,0.000019527,True
5,3,0.000017346,True
5,3,0.000020163,True
5,3,0.000015936,True
5,3,0.000019897,True
5,3,0.000022647,True
5,3,0.000014756,True
5,3,0.000015324,True
5,3,0.000015643,True
5,3,0.000015730,True
5,3,0.000015001,True
5,3,0.000014580,True
5,3,0.000014643,True
5,3,0.000015549,True
5,3,0.000016286,True
5,3,0.000015763,True
5,3,0.000015093,True
5,3,0.000015693,True
5,3,0.000016026,True
5,3,0.000014166,True
5,3,0.000016943,True
5,3,0.000014980,True
5,3,0.000016057,True
5,3,0.000016182,True
5,3,0.000015603,True
5,3,0.000014802,True
5,3,0.000014775,True
5,3,0.000013710,True
5,3,0.000016936,True
5,3,0.000014077,True
5,3,0.000015884,True
5,3,0.000014978,True
5,3,0.000015032,True
5,3,0.000013859,True
5,3,0.000013953,True
5,3,0.000019745,True
5,3,0.000015534,True
5,3,0.000014688,True
5,3,0.000017102,True
5,3,0.000015970,True
5,3,0.000017664,True
5,3,0.000017165,True
5,3,0.000016690,True
5,3,0.000011999,True
5,3,0.000015345,True
5,3,0.000013734,True
5,3,0.000013852,True
5,3,0.000014276,True
5,3,0.000015620,True
5,3,0.000013800,True
5,3,0.000014456,True
5,3,0.000015748,True
5,3,0.000014913,True
5,3,0.000013378,True
5,3,0.000014391,True
5,3,0.000014764,True
5,3,0.000015221,True
5,3,0.000013224,True
5,3,0.000015195,True
5,3,0.000015459,True
5,3,0.000014005,True
5,3,0.000014891,True
5,3,0.000017867,True
5,3,0.000015763,True
5,3,0.000013839,True
5,3,0.000014409,True
5,3,0.000014035,True
5,3,0.000014233,True
5,3,0.000013028,True
5,3,0.000014765,True
5,3,0.000014837,True
5,3,0.000013712,True
5,3,0.000015295,True
5,3,0.000014384,True
5,3,0.000012384,True
5,3,0.000013455,True
5,3,0.000016659,True
5,3,0.000016226,True
5,3,0.000016248,True
5,3,0.000017612,True
5,3,0.000015270,True
5,3,0.000016308,True
5,3,0.000014851,True
5,3,0.000015824,True
5,3,0.000014081,True
5,3,0.000030569,True
5,3,0.000013199,True
5,3,0.000015021,True
5,3,0.000013909,True
5,3,0.000016443,True
5,3,0.000015009,True
5,3,0.000014392,True
5,3,0.000013306,True
5,3,0.000014695,True
5,3,0.000015105,True
5,3,0.000016623,True
5,3,0.000014353,True
5,3,0.000014967,True
5,3,0.000013930,True
5,3,0.000018482,True
5,3,0.000015149,True
5,3,0.000015068,True
5,3,0.000013980,True
5,3,0.000014299,True
5,3,0.000016124,True
5,3,0.000014690,True
5,3,0.000015772,True
5,3,0.000013095,True
5,3,0.000014367,True
5,3,0.000016101,True
5,3,0.000014073,True
5,3,0.000014841,True
5,3,0.000014297,True
5,3,0.000014544,True
5,3,0.000016256,True
5,3,0.000017049,True
5,3,0.000014831,True
5,3,0.000084443,True
5,3,0.000015249,True
5,3,0.000015713,True
5,3,0.000020840,True
5,3,0.000019275,True
5,3,0.000016635,True
5,3,0.000015650,True
5,3,0.000017525,True
5,3,0.000037204,True
5,3,0.000013953,True
5,3,0.000065834,True
5,3,0.000020341,True
5,3,0.000019216,True
5,3,0.000015528,True
5,3,0.000013756,True
5,3,0.000013547,True
5,3,0.000013902,True
5,3,0.000013865,True
5,3,0.000016677,True
5,3,0.000015191,True
5,3,0.000013938,True
5,3,0.000013747,True
5,3,0.000012787,True
5,3,0.000014075,True
5,3,0.000012910,True
5,3,0.000014881,True
5,3,0.000011922,True
5,3,0.000014347,True
5,3,0.000015122,True
5,3,0.000016824,True
5,3,0.000015063,True
5,3,0.000021340,True
5,3,0.000019727,True
5,3,0.000014604,True
5,3,0.000012946,True
5,3,0.000015812,True
5,3,0.000017466,True
5,3,0.000015185,True
5,3,0.000016498,True
5,3,0.000016697,True
5,3,0.000013149,True
5,3,0.000014207,True
5,3,0.000013316,True
5,3,0.000015346,True
5,3,0.000015964,True
5,3,0.000012107,True
5,3,0.000012974,True
5,3,0.000015581,True
5,3,0.000018814,True
5,3,0.000017636,True
5,3,0.000019808,True
5,3,0.000016939,True
5,3,0.000017079,True
5,3,0.000016942,True
5,3,0.000013468,True
5,3,0.000023548,True
5,3,0.000020422,True
5,3,0.000014703,True
5,3,0.000017228,True
5,3,0.000016880,True
5,3,0.000029145,True
5,3,0.000031142,True
5,3,0.000018184,True
5,3,0.000019879,True
5,3,0.000011912,True
5,3,0.000016414,True
5,3,0.000017052,True
5,3,0.000018044,True
5,3,0.000023795,True
5,3,0.000017348,True
5,3,0.000018360,True
5,3,0.000026463,True
5,3,0.000021148,True
5,3,0.000032318,True
5,3,0.000033862,True
5,3,0.000020682,True
5,3,0.000018702,True
5,3,0.000013088,True
5,3,0.000011719,True
5,3,0.000015396,True
5,3,0.000016754,True
5,3,0.000017350,True
5,3,0.000016318,True
5,3,0.000014869,True
5,3,0.000013885,True
5,3,0.000012812,True
5,3,0.000012077,True
5,3,0.000013936,True
5,3,0.000013064,True
5,3,0.000012608,True
5,3,0.000014307,True
5,3,0.000013171,True
5,3,0.000013629,True
5,3,0.000017140,True
5,3,0.000013255,True
5,3,0.000012758,True
5,3,0.000014950,True
5,3,0.000012673,True
5,3,0.000011985,True
5,3,0.000011134,True
5,3,0.000013893,True
5,3,0.000012499,True
5,3,0.000011641,True
5,3,0.000013870,True
5,4,0.000011040,True
5,4,0.000011814,True
5,4,0.000011994,True
5,4,0.000012099,True
5,4,0.000013240,True
5,4,0.000011606,True
5,4,0.000013819,True
5,4,0.000013537,True
5,4,0.000011438,True
5,4,0.000011616,True
5,4,0.000012193,True
5,4,0.000011382,True
5,4,0.000012470,True
5,4,0.000011058,True
5,4,0.000014688,True
5,4,0.000012010,True
5,4,0.000012810,True
5,4,0.000011477,True
5,4,0.000013429,True
5,4,0.000011307,True
5,4,0.000012102,True
5,4,0.000014162,True
