n,m,time(s),sat
5,3,0.000027812,True
5,3,0.000024794,True
5,3,0.000024555,True
5,3,0.000025052,True
5,3,0.000021648,True
5,3,0.000025276,True
5,3,0.000021823,True
5,3,0.000024676,True
5,3,0.000023102,True
5,3,0.000023734,True
5,3,0.000023802,True
5,3,0.000022859,True
5,3,0.000025933,True
5,3,0.000022108,True
5,3,0.000026051,True
5,3,0.000023410,True
5,3,0.000024598,True
5,3,0.000021892,True
5,3,0.000024936,True
5,3,0.000022352,True
5,3,0.000024916,True
5,3,0.000026906,True
5,3,0.000026396,True
5,3,0.000022485,True
5,3,0.000023823,True
5,3,0.000022856,True
5,3,0.000023666,True
5,3,0.000023227,True
5,3,0.000025678,True
5,3,0.000021882,True
5,3,0.000029572,True
5,3,0.000024740,True
5,3,0.000023718,True
5,3,0.000023260,True
5,3,0.000023221,True
5,3,0.000021444,True
5,3,0.000024262,True
5,3,0.000022598,True
5,3,0.000023579,True
5,3,0.000025838,True
5,3,0.000026408,True
5,3,0.000025161,True
5,3,0.000027561,True
5,4,0.000024708,True
5,4,0.000026144,True
5,4,0.000023955,True
5,4,0.000023398,True
5,4,0.000025283,True
5,4,0.000025977,True
5,4,0.000025724,True
5,4,0.000026359,True
5,4,0.000023233,True
5,4,0.000028188,True
5,4,0.000022507,True
5,4,0.000026551,True
5,4,0.000025099,True
5,4,0.000024050,True
5,4,0.000022996,True
5,4,0.000023877,True
5,4,0.000023544,True
5,4,0.000025090,True
5,4,0.000023545,True
5,4,0.000024053,True
5,4,0.000024487,True
