n,m,time(s),sat,median_time(s)
5,2,0.000028003,True,0.000026177
5,2,0.000026661,True,0.000025018
5,2,0.000027462,True,0.000026133
5,2,0.000026704,True,0.000025402
5,2,0.000027873,True,0.000025669
5,2,0.000028307,True,0.000026677
5,2,0.000031722,True,0.000028866
5,2,0.000028652,True,0.000024977
5,2,0.000026393,True,0.000024638
5,2,0.000026426,True,0.000024118
5,2,0.000025628,True,0.000023890
5,2,0.000028544,True,0.000028150
5,2,0.000028026,True,0.000025673
5,2,0.000028437,True,0.000025834
5,2,0.000025999,True,0.000024174
5,2,0.000026624,True,0.000023998
5,2,0.000029926,True,0.000026970
5,2,0.000034592,True,0.000033331
5,2,0.000026222,True,0.000024405
5,2,0.000024790,True,0.000022841
5,2,0.000033025,True,0.000027112
5,2,0.000027753,True,0.000026013
5,2,0.000029737,True,0.000026827
5,2,0.000028259,True,0.000025668
5,2,0.000026778,True,0.000025266
5,2,0.000034260,True,0.000025083
5,2,0.000026057,True,0.000024059
5,2,0.000033407,True,0.000026287
5,2,0.000024617,True,0.000023125
5,2,0.000039042,True,0.000029596
5,2,0.000026037,True,0.000024507
5,2,0.000030071,True,0.000027643
5,2,0.000025127,True,0.000023717
5,2,0.000036798,True,0.000025709
5,2,0.000028332,True,0.000025110
5,2,0.000043231,True,0.000040545
5,2,0.000026062,True,0.000024440
5,2,0.000027300,True,0.000024800
5,2,0.000276829,True,0.000033872
5,2,0.000025782,True,0.000023501
5,2,0.000029278,True,0.000027294
5,2,0.000027831,True,0.000025286
5,2,0.000024895,True,0.000023241
5,2,0.000025364,True,0.000023916
5,2,0.000024582,True,0.000022922
5,2,0.000028544,True,0.000027069
5,2,0.000031111,True,0.000026411
5,2,0.000028927,True,0.000027249
5,2,0.000029431,True,0.000025585
5,2,0.000028598,True,0.000024400
5,2,0.000037464,True,0.000034454
5,2,0.000026027,True,0.000024241
5,2,0.000030008,True,0.000028768
5,2,0.000025510,True,0.000024016
5,2,0.000031591,True,0.000024221
5,2,0.000026020,True,0.000024204
5,2,0.000027534,True,0.000025372
5,2,0.000025223,True,0.000023224
5,2,0.000025624,True,0.000024949
5,2,0.000028722,True,0.000025962
5,2,0.000024880,True,0.000023270
5,2,0.000029618,True,0.000025870
5,2,0.000024667,True,0.000023087
5,3,0.000027354,True,0.000026186
5,3,0.000027215,True,0.000025338
5,3,0.000027737,True,0.000024765
5,3,0.000027120,True,0.000025200
5,3,0.000026394,True,0.000024630
5,3,0.000027657,True,0.000026551
5,3,0.000026896,True,0.000025371
5,3,0.000032113,True,0.000027454
5,3,0.000027957,True,0.000025479
5,3,0.000026279,True,0.000024541
5,3,0.000030079,True,0.000028040
5,3,0.000030245,True,0.000026982
5,3,0.000030366,True,0.000026419
5,3,0.000028402,True,0.000026696
5,3,0.000028488,True,0.000027631
5,3,0.000035539,True,0.000028050
5,3,0.000025759,True,0.000024067
5,3,0.000028717,True,0.000026155
5,3,0.000025118,True,0.000023693
5,3,0.000028459,True,0.000027049
5,3,0.000027893,True,0.000025591
5,3,0.000027136,True,0.000025470
