n,m,time(s),sat,median_time(s)
5,3,0.000032655,True,0.000031934
5,3,0.000033914,True,0.000031650
5,3,0.000040958,True,0.000034574
5,3,0.000030457,True,0.000028739
5,3,0.000034073,True,0.000031348
5,3,0.000044316,True,0.000030046
5,3,0.000032044,True,0.000029229
5,3,0.000031091,True,0.000028934
5,3,0.000031527,True,0.000029326
5,3,0.000033427,True,0.000030929
5,3,0.000029843,True,0.000028036
5,3,0.000031420,True,0.000029625
5,3,0.000032545,True,0.000030242
5,3,0.000037431,True,0.000032039
5,3,0.000030417,True,0.000028161
5,3,0.000031639,True,0.000029665
5,3,0.000033473,True,0.000030575
5,3,0.000032231,True,0.000029172
5,3,0.000031751,True,0.000029344
5,3,0.000031092,True,0.000028416
5,3,0.000038833,True,0.000032434
5,3,0.000035228,True,0.000030438
5,3,0.000029760,True,0.000028005
5,3,0.000034549,True,0.000032662
5,3,0.000036928,True,0.000038652
5,3,0.000031231,True,0.000028440
5,3,0.000031199,True,0.000029043
5,3,0.000031186,True,0.000029235
5,3,0.000034568,True,0.000030343
5,3,0.000029515,True,0.000027608
5,3,0.000032331,True,0.000030142
5,3,0.000036407,True,0.000039271
5,3,0.000034715,True,0.000029881
5,3,0.000029825,True,0.000027981
5,3,0.000032596,True,0.000029719
5,3,0.000038388,True,0.000030459
5,3,0.000032892,True,0.000029013
5,3,0.000030661,True,0.000028373
5,3,0.000037557,True,0.000030812
5,3,0.000036128,True,0.000036447
5,3,0.000032480,True,0.000029341
5,3,0.000033217,True,0.000031197
5,3,0.000032675,True,0.000030353
5,3,0.000047779,True,0.000039609
5,3,0.000043453,True,0.000036788
5,3,0.000029753,True,0.000027906
5,3,0.000032879,True,0.000031854
5,3,0.000032047,True,0.000029374
5,3,0.000029558,True,0.000027661
5,3,0.000034555,True,0.000031440
5,3,0.000033310,True,0.000031328
5,3,0.000033837,True,0.000031327
5,3,0.000030023,True,0.000028314
5,3,0.000035512,True,0.000033541
5,3,0.000032585,True,0.000029398
5,3,0.000032884,True,0.000028583
5,3,0.000029797,True,0.000027999
5,3,0.000042520,True,0.000031864
5,3,0.000029820,True,0.000027798
5,3,0.000048768,True,0.000038691
5,3,0.000031851,True,0.000029677
5,3,0.000034461,True,0.000028696
5,3,0.000035126,True,0.000031511
5,3,0.000031597,True,0.000027551
5,3,0.000034308,True,0.000031579
5,3,0.000033794,True,0.000030750
5,3,0.000031572,True,0.000028495
5,3,0.000029234,True,0.000027575
5,3,0.000033055,True,0.000030776
5,3,0.000035027,True,0.000032749
5,3,0.000037905,True,0.000032617
5,3,0.000035233,True,0.000031237
5,3,0.000031330,True,0.000027937
5,3,0.000033414,True,0.000031759
5,3,0.000029701,True,0.000027668
5,3,0.000030267,True,0.000028144
5,3,0.000035577,True,0.000033820
5,3,0.000030274,True,0.000028179
5,3,0.000030934,True,0.000029066
5,3,0.000029849,True,0.000028118
5,3,0.000033316,True,0.000031215
5,3,0.000029823,True,0.000027762
5,3,0.000029465,True,0.000027843
5,3,0.000031087,True,0.000029325
5,3,0.000030736,True,0.000029271
5,3,0.000030541,True,0.000027950
5,3,0.000031881,True,0.000029893
5,3,0.000038725,True,0.000032747
5,3,0.000043137,True,0.000030067
5,3,0.000031278,True,0.000028664
5,3,0.000032823,True,0.000030719
5,3,0.000032052,True,0.000029692
5,3,0.000032342,True,0.000028220
5,3,0.000029457,True,0.000027990
5,3,0.000033636,True,0.000033227
5,3,0.000032354,True,0.000029865
5,3,0.000033863,True,0.000031702
5,3,0.000030809,True,0.000028157
5,3,0.000030195,True,0.000027698
5,3,0.000037053,True,0.000031878
5,3,0.000030710,True,0.000027926
5,3,0.000033105,True,0.000030922
5,3,0.000033765,True,0.000030746
5,3,0.000034192,True,0.000028477
5,3,0.000029875,True,0.000028778
5,3,0.000038782,True,0.000030425
5,3,0.000032596,True,0.000030573
5,3,0.000030229,True,0.000028147
5,3,0.000038743,True,0.000038023
5,3,0.000034724,True,0.000031680
5,3,0.000030404,True,0.000028471
5,3,0.000038276,True,0.000030090
5,3,0.000033661,True,0.000032346
5,3,0.000029454,True,0.000027708
5,3,0.000029530,True,0.000027673
5,3,0.000033328,True,0.000031547
5,3,0.000039075,True,0.000038087
5,3,0.000031611,True,0.000030254
5,3,0.000029659,True,0.000028212
5,3,0.000031457,True,0.000030535
5,3,0.000037432,True,0.000029660
5,3,0.000030522,True,0.000028867
5,3,0.000029892,True,0.000027827
5,3,0.000031170,True,0.000030297
5,3,0.000036697,True,0.000031109
5,3,0.000031079,True,0.000028687
5,3,0.000029683,True,0.000027795
5,3,0.000030613,True,0.000028784
5,3,0.000035333,True,0.000029345
5,3,0.000030327,True,0.000028082
5,3,0.000030082,True,0.000028503
5,3,0.000030220,True,0.000028654
5,3,0.000030039,True,0.000028735
5,3,0.000029994,True,0.000028160
5,3,0.000029950,True,0.000027953
5,3,0.000031326,True,0.000030600
5,3,0.000031275,True,0.000030164
5,3,0.000030572,True,0.000028124
5,3,0.000029544,True,0.000027720
5,3,0.000031989,True,0.000030055
5,3,0.000032340,True,0.000029406
5,3,0.000030125,True,0.000027692
5,3,0.000031934,True,0.000030425
5,3,0.000029440,True,0.000027811
5,3,0.000032400,True,0.000030573
5,3,0.000029517,True,0.000027809
5,3,0.000034835,True,0.000030151
5,3,0.000036830,True,0.000029517
5,3,0.000033668,True,0.000028579
5,3,0.000029161,True,0.000027320
5,3,0.000032174,True,0.000029539
5,3,0.000031389,True,0.000029548
5,3,0.000031869,True,0.000029214
5,3,0.000030681,True,0.000028961
5,3,0.000029768,True,0.000028031
5,3,0.000032773,True,0.000030602
5,3,0.000029601,True,0.000027863
5,3,0.000030924,True,0.000027959
5,3,0.000033591,True,0.000031765
5,3,0.000032676,True,0.000029773
5,3,0.000029760,True,0.000027900
5,3,0.000032690,True,0.000030949
5,3,0.000032602,True,0.000029186
5,3,0.000029922,True,0.000028016
5,3,0.000030165,True,0.000027538
5,3,0.000031623,True,0.000029370
5,3,0.000033761,True,0.000031874
5,3,0.000030831,True,0.000027641
5,3,0.000029120,True,0.000027413
5,3,0.000029228,True,0.000027718
5,3,0.000032411,True,0.000030167
5,3,0.000031704,True,0.000028626
5,3,0.000031947,True,0.000031220
5,3,0.000030043,True,0.000028337
5,3,0.000030694,True,0.000027778
5,3,0.000029152,True,0.000027530
5,3,0.000029891,True,0.000027403
5,3,0.000031285,True,0.000029200
5,3,0.000033016,True,0.000030056
5,3,0.000029354,True,0.000027796
5,3,0.000032050,True,0.000030271
5,3,0.000033949,True,0.000031748
5,3,0.000032721,True,0.000031716
5,3,0.000029772,True,0.000027973
5,3,0.000033634,True,0.000030336
5,3,0.000035037,True,0.000029815
5,3,0.000029150,True,0.000027883
5,3,0.000031080,True,0.000029531
5,3,0.000032165,True,0.000030500
5,3,0.000034972,True,0.000030023
5,3,0.000029684,True,0.000028028
5,3,0.000030493,True,0.000029175
5,3,0.000032080,True,0.000030880
5,3,0.000031706,True,0.000028865
5,3,0.000029733,True,0.000027619
5,3,0.000029682,True,0.000028014
5,3,0.000030224,True,0.000029285
5,3,0.000032384,True,0.000030652
5,3,0.000029447,True,0.000027855
5,3,0.000031305,True,0.000030513
5,3,0.000031778,True,0.000030164
5,3,0.000032109,True,0.000029665
5,3,0.000029490,True,0.000027789
5,3,0.000029009,True,0.000027293
5,3,0.000028684,True,0.000027162
5,3,0.000038023,True,0.000036956
5,3,0.000031962,True,0.000030217
5,3,0.000034029,True,0.000028602
5,3,0.000030778,True,0.000028425
5,3,0.000032748,True,0.000030615
5,3,0.000030729,True,0.000027987
5,3,0.000030826,True,0.000028508
5,3,0.000029585,True,0.000027893
5,3,0.000029877,True,0.000028026
5,3,0.000031906,True,0.000029746
5,3,0.000030319,True,0.000029105
5,3,0.000031390,True,0.000029586
5,3,0.000032230,True,0.000031633
5,3,0.000034042,True,0.000031728
5,3,0.000029253,True,0.000027555
5,3,0.000033358,True,0.000031329
5,3,0.000033546,True,0.000031210
5,3,0.000036098,True,0.000032740
5,3,0.000029584,True,0.000028047
5,3,0.000034045,True,0.000030338
5,3,0.000033251,True,0.000029141
5,3,0.000030361,True,0.000028439
5,3,0.000034049,True,0.000028168
5,3,0.000032928,True,0.000030769
5,3,0.000031378,True,0.000029695
5,3,0.000029472,True,0.000027629
5,3,0.000031445,True,0.000029791
5,3,0.000034047,True,0.000036755
5,3,0.000032102,True,0.000030483
5,3,0.000031259,True,0.000028811
5,3,0.000030392,True,0.000028755
5,3,0.000035394,True,0.000030492
5,3,0.000032088,True,0.000029942
5,3,0.000029808,True,0.000027996
5,3,0.000030997,True,0.000030148
5,3,0.000034588,True,0.000031238
5,3,0.000032983,True,0.000030354
5,3,0.000029743,True,0.000028282
5,3,0.000029884,True,0.000027632
5,3,0.000039398,True,0.000032111
5,3,0.000031044,True,0.000027590
5,3,0.000032906,True,0.000030829
5,3,0.000031369,True,0.000029479
5,3,0.000030786,True,0.000028317
5,3,0.000029455,True,0.000027741
5,3,0.000034114,True,0.000028926
5,3,0.000035324,True,0.000031127
5,3,0.000032075,True,0.000029949
5,3,0.000029889,True,0.000028332
5,3,0.000036284,True,0.000032501
5,3,0.000032809,True,0.000029554
5,3,0.000030181,True,0.000028564
5,3,0.000029050,True,0.000027211
5,3,0.000032487,True,0.000030664
5,3,0.000031265,True,0.000029002
5,3,0.000038989,True,0.000037395
5,3,0.000029102,True,0.000027062
5,3,0.000030679,True,0.000027369
5,3,0.000031763,True,0.000028338
5,3,0.000029222,True,0.000027209
5,3,0.000032510,True,0.000030742
5,3,0.000028975,True,0.000027190
5,3,0.000034868,True,0.000031494
5,3,0.000030762,True,0.000028715
5,3,0.000030635,True,0.000029353
5,3,0.000028975,True,0.000027059
5,3,0.000032121,True,0.000028854
5,3,0.000031731,True,0.000029019
5,3,0.000028509,True,0.000026737
5,3,0.000031704,True,0.000028815
5,3,0.000031903,True,0.000028881
5,3,0.000033139,True,0.000031041
5,3,0.000031891,True,0.000029904
