n,m,time(s)
5, 7, 0.000148937
5, 7, 0.000143124
5, 7, 0.000139973
5, 7, 0.000131174
5, 7, 0.000143253
5, 7, 0.000140746
5, 7, 0.000140071
5, 7, 0.000138732
5, 7, 0.000136772
5, 7, 0.000138501
5, 7, 0.000137994
5, 7, 0.000194937
5, 7, 0.000163106
5, 7, 0.000170130
5, 7, 0.000183206
5, 7, 0.000168121
5, 7, 0.000154221
5, 7, 0.000144773
5, 7, 0.000138634
5, 7, 0.000152629
5, 7, 0.000143336
5, 7, 0.000150101
5, 7, 0.000212374
5, 7, 0.000168276
5, 7, 0.000187866
5, 7, 0.000151243
5, 7, 0.000150727
5, 7, 0.000136932
5, 7, 0.000139135
5, 7, 0.000137844
5, 7, 0.000144740
5, 7, 0.000138747
5, 7, 0.000140039
5, 7, 0.000137636
5, 7, 0.000140502
5, 7, 0.000143609
5, 7, 0.000151090
5, 7, 0.000164438
5, 7, 0.000163260
5, 7, 0.000169894
5, 7, 0.000152603
5, 7, 0.000149156
5, 7, 0.000149792
5, 7, 0.000186572
5, 7, 0.000173196
5, 7, 0.000155602
5, 7, 0.000153423
5, 7, 0.000141193
5, 7, 0.000143486
5, 7, 0.000138910
5, 7, 0.000152821
5, 7, 0.000138872
5, 7, 0.000180870
5, 7, 0.000164047
5, 7, 0.000169190
5, 7, 0.000168489
5, 7, 0.000586019
5, 7, 0.000186812
5, 7, 0.000191351
5, 7, 0.000185459
5, 7, 0.000157408
5, 7, 0.000213510
5, 7, 0.000159721
5, 7, 0.000162907
5, 7, 0.000148770
5, 7, 0.000143470
5, 7, 0.000148829
5, 7, 0.000150148
5, 7, 0.000145652
5, 7, 0.000141978
5, 7, 0.000149146
5, 7, 0.000142997
5, 7, 0.000143552
5, 7, 0.000138837
5, 7, 0.000144252
5, 7, 0.000148525
5, 7, 0.000136900
5, 7, 0.000136809
5, 7, 0.000140693
5, 7, 0.000141459
5, 7, 0.000144820
5, 7, 0.000164061
5, 7, 0.000147718
5, 7, 0.000137491
5, 7, 0.000137414
5, 7, 0.000139315
5, 7, 0.000135325
5, 7, 0.000136487
5, 7, 0.000149232
5, 7, 0.000163641
5, 7, 0.000144959
5, 7, 0.000138225
5, 7, 0.000148471
5, 7, 0.000143913
5, 7, 0.000143372
5, 7, 0.000136116
5, 7, 0.000196704
5, 7, 0.000167727
5, 7, 0.000203123
5, 7, 0.000192187
5, 7, 0.000162509
5, 7, 0.000144690
5, 7, 0.000170159
5, 7, 0.000186505
5, 7, 0.000162671
5, 7, 0.000213430
5, 7, 0.000171346
5, 7, 0.000243756
5, 7, 0.000162955
5, 7, 0.000186276
5, 7, 0.000194222
5, 7, 0.000190894
5, 7, 0.000168483
5, 7, 0.000166134
5, 7, 0.000155136
5, 7, 0.000148455
5, 7, 0.000166186
5, 7, 0.000151550
5, 7, 0.000156311
5, 7, 0.000157203
5, 7, 0.000183789
5, 7, 0.000203743
5, 7, 0.000173823
5, 7, 0.000156048
5, 7, 0.000162901
5, 7, 0.000144099
5, 7, 0.000146220
5, 7, 0.000156983
5, 7, 0.000200194
5, 7, 0.000173108
5, 7, 0.000152561
5, 7, 0.000192919
5, 7, 0.000174240
5, 7, 0.000199858
5, 7, 0.000172026
5, 7, 0.000181870
5, 7, 0.000183993
5, 7, 0.000186988
5, 7, 0.000166607
5, 7, 0.000161608
5, 7, 0.000189582
5, 7, 0.000233650
5, 7, 0.000180371
5, 7, 0.000165257
5, 7, 0.000168486
5, 7, 0.000167552
5, 7, 0.000153709
5, 7, 0.000148238
5, 7, 0.000158603
5, 7, 0.000155194
5, 7, 0.000219107
5, 7, 0.000152588
5, 7, 0.000150767
5, 7, 0.000159728
5, 7, 0.000142324
5, 7, 0.000151348
5, 7, 0.000175581
5, 7, 0.000157332
5, 7, 0.000214355
5, 7, 0.000170479
5, 7, 0.000217509
5, 7, 0.000461209
5, 7, 0.000267600
5, 7, 0.000184344
5, 7, 0.000169934
5, 7, 0.000163433
5, 7, 0.000162359
5, 7, 0.000155562
5, 7, 0.000167368
5, 7, 0.000150664
5, 7, 0.000155223
5, 7, 0.000256062
5, 7, 0.000168706
5, 7, 0.000155236
5, 7, 0.000154238
5, 7, 0.000156042
5, 7, 0.000158268
5, 7, 0.000169010
5, 7, 0.000152335
5, 7, 0.000147487
5, 7, 0.000152094
5, 7, 0.000151067
5, 7, 0.000156509
5, 7, 0.000153925
5, 7, 0.000162624
5, 7, 0.000156227
5, 7, 0.000148666
5, 7, 0.000150746
5, 7, 0.000147603
5, 7, 0.000141889
5, 7, 0.000141142
5, 7, 0.000166046
5, 7, 0.000149694
5, 7, 0.000207347
5, 7, 0.000187072
5, 7, 0.000229078
5, 7, 0.000205837
5, 7, 0.000153703
5, 7, 0.000169977
5, 7, 0.000154170
5, 7, 0.000163560
5, 7, 0.000157145
5, 7, 0.000151114
5, 7, 0.000171059
5, 7, 0.000141937
5, 7, 0.000146425
5, 7, 0.000146753
5, 7, 0.000145704
5, 7, 0.000148850
5, 7, 0.000171555
5, 7, 0.000144684
5, 7, 0.000147721
5, 7, 0.000161659
5, 7, 0.000173170
5, 7, 0.000158423
5, 7, 0.000177060
5, 7, 0.000189978
5, 7, 0.000173859
5, 7, 0.000178519
5, 7, 0.000158894
5, 7, 0.000171236
5, 7, 0.000155942
5, 7, 0.000154771
5, 7, 0.000149574
5, 7, 0.000147524
5, 7, 0.000178920
5, 7, 0.000154673
5, 7, 0.000156789
5, 7, 0.000176115
5, 7, 0.000182726
5, 7, 0.000154203
5, 7, 0.000217487
5, 7, 0.000179024
5, 7, 0.000176710
5, 7, 0.000168815
5, 7, 0.000162266
5, 7, 0.000180080
5, 7, 0.000165653
5, 7, 0.000151749
5, 7, 0.000150713
5, 7, 0.000150597
5, 7, 0.000155997
5, 7, 0.000143334
5, 7, 0.000152438
5, 7, 0.000148653
5, 7, 0.000137790
5, 7, 0.000137259
5, 7, 0.000223751
5, 7, 0.000167436
5, 7, 0.000198417
5, 7, 0.000154569
5, 7, 0.000150341
5, 7, 0.000143928
5, 7, 0.000169555
5, 7, 0.000141380
5, 7, 0.000150543
5, 7, 0.000151843
5, 7, 0.000162940
5, 7, 0.000184898
5, 7, 0.000152514
5, 7, 0.000144078
5, 7, 0.000163182
5, 7, 0.000142578
5, 7, 0.000147970
5, 7, 0.000138640
5, 7, 0.000143589
5, 7, 0.000138662
5, 7, 0.000149824
5, 7, 0.000158514
5, 7, 0.000178232
5, 7, 0.000180420
5, 7, 0.000178382
5, 7, 0.000157407
5, 7, 0.000146193
5, 7, 0.000145724
5, 7, 0.000149847
5, 7, 0.000138989
5, 7, 0.000170216
5, 7, 0.000150517
5, 7, 0.000177417
5, 7, 0.000164990
5, 7, 0.000160547
5, 7, 0.000171967
5, 7, 0.000162447
5, 7, 0.000159173
5, 7, 0.000157518
5, 7, 0.000160003
5, 7, 0.000152092
5, 7, 0.000152381
5, 7, 0.000155072
5, 7, 0.000149757
5, 7, 0.000146572
5, 7, 0.000151041
5, 7, 0.000204893
5, 7, 0.000160129
5, 7, 0.000146409
5, 7, 0.000155331
5, 7, 0.000142173
5, 7, 0.000146449
5, 7, 0.000148846
5, 7, 0.000147377
5, 7, 0.000167614
5, 7, 0.000162998
5, 7, 0.000158255
5, 7, 0.000187935
5, 7, 0.000156278
5, 7, 0.000154092
5, 7, 0.000144121
5, 7, 0.000136463
5, 7, 0.000135586
5, 7, 0.000145010
5, 7, 0.000136972
5, 7, 0.000141501
5, 7, 0.000141838
5, 7, 0.000136785
5, 7, 0.000151542
5, 7, 0.000141290
5, 7, 0.000138155
5, 7, 0.000135982
5, 7, 0.000140522
5, 7, 0.000138591
5, 7, 0.000139320
5, 7, 0.000151104
5, 7, 0.000139472
5, 7, 0.000133159
5, 7, 0.000136666
5, 7, 0.000132486
5, 7, 0.000135934
5, 7, 0.000132027
5, 7, 0.000148042
5, 7, 0.000138001
5, 7, 0.000127760
5, 7, 0.000132292
5, 7, 0.000136372
5, 7, 0.000133204
5, 7, 0.000132798
5, 7, 0.000145182
5, 7, 0.000251280
5, 7, 0.000165595
5, 7, 0.000225203
5, 7, 0.000161663
5, 7, 0.000182510
5, 7, 0.000222926
5, 7, 0.000253665
5, 7, 0.000169154
5, 7, 0.000181762
5, 7, 0.000167950
5, 7, 0.000157681
5, 7, 0.000161511
5, 7, 0.000144659
5, 7, 0.000149021
5, 7, 0.000147212
5, 7, 0.000149520
5, 7, 0.000152784
5, 7, 0.000145313
5, 7, 0.000150883
5, 7, 0.000147321
5, 7, 0.000179303
5, 7, 0.000161869
5, 7, 0.000144785
5, 7, 0.000159517
5, 7, 0.000145567
5, 7, 0.000146027
5, 7, 0.000144185
5, 7, 0.000146349
5, 7, 0.000139705
5, 7, 0.000148968
5, 7, 0.000137033
5, 7, 0.000136497
5, 7, 0.000212678
5, 7, 0.000156718
5, 7, 0.000143663
5, 7, 0.000143615
5, 7, 0.000143933
5, 7, 0.000203587
5, 7, 0.000141903
5, 7, 0.000174845
5, 7, 0.000152551
5, 7, 0.000153013
5, 7, 0.000353877
5, 7, 0.000231473
5, 7, 0.000177423
5, 7, 0.000149567
5, 7, 0.000140209
5, 7, 0.000137520
5, 7, 0.000142375
5, 7, 0.000150698
5, 7, 0.000139043
5, 7, 0.000137932
5, 7, 0.000146405
5, 7, 0.000133793
5, 7, 0.000136289
5, 7, 0.000138138
5, 7, 0.000244783
5, 7, 0.000164023
5, 7, 0.000151534
5, 7, 0.000152389
5, 7, 0.000154789
5, 7, 0.000159292
5, 7, 0.000150755
5, 7, 0.000147873
5, 7, 0.000146652
5, 7, 0.000144732
5, 7, 0.000170109
5, 7, 0.000150252
5, 7, 0.000141512
5, 7, 0.000141564
5, 7, 0.000140699
5, 7, 0.000139804
5, 7, 0.000136618
5, 7, 0.000147040
5, 7, 0.000136821
5, 7, 0.000135228
5, 7, 0.000140550
5, 7, 0.000141091
5, 7, 0.000274273
5, 7, 0.000178871
5, 7, 0.000336578
5, 7, 0.000176754
5, 7, 0.000195499
5, 7, 0.000254098
5, 7, 0.000197499
5, 7, 0.000198772
5, 7, 0.000147939
5, 7, 0.000140390
5, 7, 0.000147882
5, 7, 0.000142575
5, 7, 0.000136966
5, 7, 0.000138388
5, 7, 0.000142813
5, 7, 0.000140578
5, 7, 0.000135996
5, 7, 0.000145024
5, 7, 0.000151980
5, 7, 0.000147465
5, 7, 0.000155440
5, 7, 0.000162031
5, 7, 0.000158747
5, 7, 0.000146027
5, 7, 0.000139369
5, 7, 0.000137305
5, 7, 0.000132122
5, 7, 0.000130770
5, 7, 0.000156760
5, 7, 0.000152333
5, 7, 0.000138461
5, 7, 0.000132745
5, 7, 0.000134108
5, 7, 0.000202608
5, 7, 0.000140773
5, 7, 0.000134164
5, 7, 0.000151271
5, 7, 0.000173606
5, 7, 0.000154436
5, 7, 0.000314727
5, 7, 0.000207963
5, 7, 0.000192557
5, 7, 0.000219782
5, 7, 0.000160382
5, 7, 0.000170754
5, 7, 0.000170323
5, 7, 0.000158073
5, 7, 0.000144476
5, 7, 0.000155052
5, 7, 0.000147052
5, 7, 0.000162308
5, 7, 0.000142152
5, 7, 0.000144220
5, 7, 0.000154417
5, 7, 0.000159118
5, 7, 0.000148941
5, 7, 0.000167157
5, 7, 0.000147779
5, 7, 0.000145336
5, 7, 0.000155439
5, 7, 0.000141924
5, 7, 0.000138608
5, 7, 0.000140454
5, 7, 0.000143138
5, 7, 0.000148865
5, 7, 0.000140169
5, 7, 0.000140921
5, 7, 0.000133121
5, 7, 0.000137228
5, 7, 0.000140542
5, 7, 0.000161817
5, 7, 0.000143910
5, 7, 0.000135288
5, 7, 0.000159002
5, 7, 0.000262309
5, 7, 0.000200404
5, 7, 0.000271257
5, 7, 0.000222134
5, 7, 0.000171035
5, 7, 0.000153075
5, 7, 0.000141634
5, 7, 0.000143318
5, 7, 0.000147750
5, 7, 0.000139604
5, 7, 0.000138721
5, 7, 0.000133607
5, 7, 0.000131434
5, 7, 0.000153167
5, 7, 0.000137885
5, 7, 0.000132053
5, 7, 0.000138042
5, 7, 0.000137790
5, 7, 0.000139501
5, 7, 0.000146275
5, 7, 0.000163190
5, 7, 0.000150754
5, 7, 0.000147104
5, 7, 0.000163836
5, 7, 0.000163790
5, 7, 0.000362947
5, 7, 0.000267935
5, 7, 0.000159069
5, 7, 0.000162963
5, 7, 0.000149927
5, 7, 0.000147689
5, 7, 0.000141848
5, 7, 0.000143700
5, 7, 0.000161210
5, 7, 0.000162673
5, 7, 0.000154129
5, 7, 0.000236309
5, 7, 0.000155589
5, 7, 0.000193928
5, 7, 0.000168683
5, 7, 0.000141777
5, 7, 0.000148964
5, 7, 0.000143742
5, 7, 0.000182594
5, 7, 0.000146686
5, 7, 0.000149984
5, 7, 0.000149551
5, 7, 0.000150229
5, 7, 0.000156062
5, 7, 0.000147053
5, 7, 0.000140099
5, 7, 0.000139124
5, 7, 0.000149547
5, 7, 0.000140645
5, 7, 0.000170076
5, 7, 0.000150266
5, 7, 0.000148220
5, 7, 0.000199247
5, 7, 0.000159351
5, 7, 0.000144821
5, 7, 0.000137059
5, 7, 0.000142824
5, 7, 0.000136611
5, 7, 0.000142569
5, 7, 0.000147597
5, 7, 0.000141415
5, 7, 0.000137561
5, 7, 0.000135712
5, 7, 0.000139020
5, 7, 0.000154267
5, 7, 0.000154643
5, 7, 0.000189819
5, 7, 0.000144548
5, 7, 0.000139517
5, 7, 0.000146914
5, 7, 0.000170155
5, 7, 0.000225583
5, 7, 0.000245419
5, 7, 0.000166205
5, 7, 0.000307956
5, 7, 0.000178013
5, 7, 0.000213028
5, 7, 0.000179437
5, 7, 0.000178386
5, 7, 0.000177950
5, 7, 0.000174877
5, 7, 0.000155331
5, 7, 0.000153754
5, 7, 0.000143472
5, 7, 0.000148180
5, 7, 0.000148656
5, 7, 0.000143787
5, 7, 0.000157734
5, 7, 0.000151011
5, 7, 0.000163166
5, 7, 0.000167035
5, 7, 0.000157140
5, 7, 0.000147631
5, 7, 0.000139362
5, 7, 0.000150299
5, 7, 0.000142641
5, 7, 0.000159805
5, 7, 0.000134396
5, 7, 0.000135693
5, 7, 0.000143805
5, 7, 0.000133374
5, 7, 0.000137100
5, 7, 0.000140888
5, 7, 0.000144034
5, 7, 0.000170349
5, 7, 0.000134183
5, 7, 0.000137199
5, 7, 0.000137441
5, 7, 0.000131665
5, 7, 0.000202178
5, 7, 0.000176941
5, 7, 0.000439459
5, 7, 0.000175478
5, 7, 0.000148250
5, 7, 0.000138422
5, 7, 0.000139943
5, 7, 0.000138294
5, 7, 0.000141875
5, 7, 0.000134647
5, 7, 0.000136666
5, 7, 0.000137590
5, 7, 0.000135824
5, 7, 0.000134277
5, 7, 0.000130664
5, 7, 0.000175604
5, 7, 0.000150749
5, 7, 0.000139200
5, 7, 0.000148811
5, 7, 0.000167252
5, 7, 0.000140307
5, 7, 0.000134390
5, 7, 0.000137824
5, 7, 0.000136255
5, 7, 0.000145986
5, 7, 0.000146767
5, 7, 0.000139445
5, 7, 0.000261611
5, 7, 0.000206078
5, 7, 0.000169963
5, 7, 0.000156903
5, 7, 0.000171469
5, 7, 0.000150529
5, 7, 0.000149072
5, 7, 0.000142703
5, 7, 0.000144694
5, 7, 0.000160788
5, 7, 0.000254646
5, 7, 0.000223088
5, 7, 0.000168794
5, 7, 0.000173140
5, 7, 0.000152340
5, 7, 0.000139503
5, 7, 0.000142377
5, 7, 0.000137702
5, 7, 0.000141766
5, 7, 0.000137793
5, 7, 0.000149712
5, 7, 0.000147097
5, 7, 0.000142234
5, 7, 0.000140357
5, 7, 0.000159729
5, 7, 0.000162959
5, 7, 0.000146514
5, 7, 0.000141444
5, 7, 0.000164432
5, 7, 0.000145732
5, 7, 0.000163197
5, 7, 0.000142798
5, 7, 0.000142271
5, 7, 0.000166130
5, 7, 0.000146214
5, 7, 0.000137686
5, 7, 0.000137912
5, 7, 0.000138104
5, 7, 0.000149349
5, 7, 0.000132290
5, 7, 0.000129335
5, 7, 0.000138904
5, 7, 0.000132410
5, 7, 0.000130542
5, 8, 0.000146436
5, 8, 0.000145710
5, 8, 0.000153896
5, 8, 0.000146426
5, 8, 0.000147036
5, 8, 0.000168375
5, 8, 0.000149309
5, 8, 0.000188030
5, 8, 0.000151068
5, 8, 0.000151246
5, 8, 0.000170927
5, 8, 0.000150251
5, 8, 0.000167519
5, 8, 0.000259548
5, 8, 0.000185716
5, 8, 0.000175530
5, 8, 0.000183199
5, 8, 0.000178962
5, 8, 0.000161189
5, 8, 0.000150604
5, 8, 0.000149416
5, 8, 0.000179363
5, 8, 0.000156136
5, 8, 0.000173544
5, 8, 0.000157415
5, 8, 0.000154481
5, 8, 0.000149520
5, 8, 0.000151088
5, 8, 0.000151695
5, 8, 0.000151089
5, 8, 0.000156063
5, 8, 0.000147387
5, 8, 0.000147874
5, 8, 0.000167808
5, 8, 0.000172340
5, 8, 0.000154681
5, 8, 0.000157824
5, 8, 0.000148026
5, 8, 0.000144552
5, 8, 0.000145883
5, 8, 0.000171242
5, 8, 0.000263946
5, 8, 0.000176616
5, 8, 0.000157949
5, 8, 0.000177097
5, 8, 0.000152755
5, 8, 0.000151436
5, 8, 0.000156398
5, 8, 0.000146511
5, 8, 0.000142936
5, 8, 0.000142630
5, 8, 0.000147693
5, 8, 0.000143843
5, 8, 0.000146970
5, 8, 0.000151274
5, 8, 0.000171892
5, 8, 0.000166240
5, 8, 0.000190981
5, 8, 0.000165805
5, 8, 0.000151618
5, 8, 0.000149344
5, 8, 0.000146005
5, 8, 0.000143202
5, 8, 0.000143642
5, 8, 0.000148781
5, 8, 0.000184783
5, 8, 0.000173414
5, 8, 0.000164359
5, 8, 0.000160104
5, 8, 0.000177413
5, 8, 0.000174648
5, 8, 0.000167460
5, 8, 0.000155342
5, 8, 0.000152258
5, 8, 0.000169583
5, 8, 0.000191800
5, 8, 0.000203477
5, 8, 0.000165659
5, 8, 0.000169843
5, 8, 0.000148558
5, 8, 0.000151959
5, 8, 0.000144738
5, 8, 0.000148652
5, 8, 0.000147661
5, 8, 0.000145803
5, 8, 0.000150016
5, 8, 0.000167443
5, 8, 0.000142815
5, 8, 0.000144475
5, 8, 0.000149550
5, 8, 0.000144405
5, 8, 0.000147046
5, 8, 0.000159383
5, 8, 0.000151231
5, 8, 0.000151853
5, 8, 0.000148835
5, 8, 0.000140216
5, 8, 0.000141494
5, 8, 0.000162705
5, 8, 0.000135777
5, 8, 0.000160820
5, 8, 0.000148761
5, 8, 0.000150831
5, 8, 0.000141664
5, 8, 0.000147337
5, 8, 0.000161205
5, 8, 0.000139371
5, 8, 0.000135934
5, 8, 0.000146513
5, 8, 0.000157489
5, 8, 0.000162765
5, 8, 0.000148231
5, 8, 0.000144046
5, 8, 0.000160958
5, 8, 0.000171209
5, 8, 0.000176129
5, 8, 0.000169165
5, 8, 0.000161876
5, 8, 0.000155942
5, 8, 0.000293531
5, 8, 0.000173682
5, 8, 0.000153657
5, 8, 0.000153915
5, 8, 0.000149959
5, 8, 0.000154632
5, 8, 0.000207118
5, 8, 0.000169019
5, 8, 0.000156104
5, 8, 0.000165016
5, 8, 0.000162944
5, 8, 0.000181391
5, 8, 0.000166927
5, 8, 0.000155857
5, 8, 0.000150596
5, 8, 0.000150688
5, 8, 0.000154430
5, 8, 0.000170851
5, 8, 0.000150955
5, 8, 0.000157971
5, 8, 0.000160081
5, 8, 0.000147163
5, 8, 0.000224328
5, 8, 0.000167629
5, 8, 0.000147500
5, 8, 0.000157104
5, 8, 0.000147344
5, 8, 0.000147034
5, 8, 0.000168641
5, 8, 0.000192598
5, 8, 0.000164046
5, 8, 0.000159684
5, 8, 0.000208232
5, 8, 0.000162933
5, 8, 0.000151726
5, 8, 0.000160092
5, 8, 0.000150557
5, 8, 0.000150841
5, 8, 0.000145946
5, 8, 0.000146301
5, 8, 0.000141618
5, 8, 0.000140842
5, 8, 0.000150457
5, 8, 0.000145764
5, 8, 0.000142412
5, 8, 0.000139238
5, 8, 0.000155138
5, 8, 0.000165955
5, 8, 0.000144821
5, 8, 0.000149105
5, 8, 0.000171115
5, 8, 0.000137996
5, 8, 0.000143705
5, 8, 0.000145825
5, 8, 0.000144469
5, 8, 0.000175486
5, 8, 0.000165857
5, 8, 0.000157253
5, 8, 0.000153551
5, 8, 0.000149679
5, 8, 0.000194610
5, 8, 0.000188530
5, 8, 0.000174867
5, 8, 0.000214789
5, 8, 0.000193746
5, 8, 0.000269405
5, 8, 0.000176678
5, 8, 0.000181770
5, 8, 0.000154822
5, 8, 0.000150705
5, 8, 0.000149813
5, 8, 0.000148919
5, 8, 0.000160546
5, 8, 0.000152343
5, 8, 0.000161214
5, 8, 0.000163996
5, 8, 0.000142286
5, 8, 0.000145127
5, 8, 0.000146837
5, 8, 0.000148181
5, 8, 0.000141846
5, 8, 0.000150757
5, 8, 0.000148191
5, 8, 0.000150055
5, 8, 0.000146240
5, 8, 0.000144645
5, 8, 0.000146094
5, 8, 0.000145965
5, 8, 0.000141844
5, 8, 0.000145765
5, 8, 0.000145086
5, 8, 0.000144517
5, 8, 0.000148266
5, 8, 0.000144028
5, 8, 0.000163477
5, 8, 0.000146859
5, 8, 0.000189094
5, 8, 0.000150208
5, 8, 0.000188443
5, 8, 0.000154420
5, 8, 0.000147593
5, 8, 0.000168442
5, 8, 0.000145273
5, 8, 0.000145438
5, 8, 0.000165023
5, 8, 0.000147964
5, 8, 0.000154052
5, 8, 0.000143950
5, 8, 0.000156657
5, 8, 0.000148161
5, 8, 0.000148575
5, 8, 0.000151232
5, 8, 0.000149898
5, 8, 0.000150739
5, 8, 0.000145091
5, 8, 0.000145982
5, 8, 0.000251709
5, 8, 0.000171778
5, 8, 0.000151055
5, 8, 0.000152319
5, 8, 0.000215324
5, 8, 0.000168642
5, 8, 0.000151854
5, 8, 0.000149855
5, 8, 0.000148992
5, 8, 0.000143349
5, 8, 0.000149020
5, 8, 0.000150261
5, 8, 0.000144987
5, 8, 0.000154336
5, 8, 0.000153614
5, 8, 0.000149292
5, 8, 0.000179312
5, 8, 0.000161466
5, 8, 0.000146033
5, 8, 0.000142694
5, 8, 0.000140702
5, 8, 0.000144969
5, 8, 0.000199715
5, 8, 0.000348751
5, 8, 0.000168632
5, 8, 0.000181262
5, 8, 0.000162298
5, 8, 0.000154604
5, 8, 0.000150102
5, 8, 0.000153689
5, 8, 0.000141278
5, 8, 0.000144200
5, 8, 0.000159716
5, 8, 0.000136665
5, 8, 0.000140383
5, 8, 0.000139824
5, 8, 0.000165736
5, 8, 0.000158794
5, 8, 0.000160284
5, 8, 0.000154522
5, 8, 0.000193158
5, 8, 0.000146763
5, 8, 0.000144417
5, 8, 0.000148062
5, 8, 0.000149996
5, 8, 0.000142561
5, 8, 0.000144050
5, 8, 0.000165600
5, 8, 0.000156786
5, 8, 0.000151566
5, 8, 0.000142117
5, 8, 0.000152742
5, 8, 0.000162077
5, 8, 0.000147268
5, 8, 0.000152831
5, 8, 0.000184101
5, 8, 0.000187870
5, 8, 0.000201179
5, 8, 0.000159952
5, 8, 0.000236254
5, 8, 0.000157759
5, 8, 0.000159785
5, 8, 0.000157130
5, 8, 0.000153172
5, 8, 0.000164384
5, 8, 0.000152288
5, 8, 0.000146659
5, 8, 0.000146507
5, 8, 0.000147440
5, 8, 0.000154312
5, 8, 0.000137116
5, 8, 0.000143241
5, 8, 0.000162397
5, 8, 0.000152789
5, 8, 0.000150625
5, 8, 0.000153668
5, 8, 0.000162725
5, 8, 0.000149814
5, 8, 0.000145350
5, 8, 0.000163562
5, 8, 0.000149664
5, 8, 0.000143818
5, 8, 0.000148953
5, 8, 0.000201882
5, 8, 0.000151316
5, 8, 0.000170788
5, 8, 0.000143054
5, 8, 0.000141702
5, 8, 0.000137574
5, 8, 0.000136760
5, 8, 0.000143476
5, 8, 0.000170960
5, 8, 0.000148140
5, 8, 0.000147040
5, 8, 0.000209389
5, 8, 0.000172558
5, 8, 0.000171349
5, 8, 0.000168506
5, 8, 0.000177193
5, 8, 0.000156922
5, 8, 0.000154851
5, 8, 0.000143268
5, 8, 0.000147066
5, 8, 0.000146140
5, 8, 0.000200958
5, 8, 0.000155161
5, 8, 0.000148830
5, 8, 0.000150463
5, 8, 0.000247650
5, 8, 0.000266683
5, 8, 0.000158996
5, 8, 0.000158527
5, 8, 0.000156792
5, 8, 0.000171105
5, 8, 0.000163731
5, 8, 0.000151628
5, 8, 0.000169128
5, 8, 0.000153628
5, 8, 0.000153060
5, 8, 0.000155244
5, 8, 0.000145826
5, 8, 0.000151510
5, 8, 0.000151703
5, 8, 0.000142020
5, 8, 0.000183924
5, 8, 0.000156472
5, 8, 0.000154696
5, 8, 0.000154532
5, 8, 0.000181365
5, 8, 0.000155697
5, 8, 0.000202107
5, 8, 0.000175902
5, 8, 0.000159757
5, 8, 0.000154221
5, 8, 0.000147810
5, 8, 0.000158620
5, 8, 0.000151667
5, 8, 0.000147452
5, 8, 0.000147880
5, 8, 0.000144816
5, 8, 0.000146501
5, 8, 0.000143985
5, 8, 0.000142281
5, 8, 0.000147998
5, 8, 0.000184790
5, 8, 0.000167817
5, 8, 0.000148425
5, 8, 0.000167539
5, 8, 0.000193439
5, 8, 0.000152431
5, 8, 0.000150514
5, 8, 0.000156898
5, 8, 0.000143975
5, 8, 0.000140932
5, 8, 0.000146013
5, 8, 0.000141866
5, 8, 0.000141563
5, 8, 0.000159947
5, 8, 0.000153831
5, 8, 0.000188314
5, 8, 0.000151130
5, 8, 0.000166513
5, 8, 0.000254788
5, 8, 0.000189806
5, 8, 0.000178623
5, 8, 0.000274130
5, 8, 0.000165386
5, 8, 0.000183402
5, 8, 0.000166774
5, 8, 0.000157623
5, 8, 0.000180798
5, 8, 0.000166549
5, 8, 0.000161217
5, 8, 0.000151903
5, 8, 0.000151300
5, 8, 0.000145743
5, 8, 0.000145154
5, 8, 0.000147306
5, 8, 0.000164153
5, 8, 0.000150615
5, 8, 0.000147868
5, 8, 0.000144346
5, 8, 0.000144244
5, 8, 0.000147180
5, 8, 0.000163644
5, 8, 0.000166944
5, 8, 0.000150953
5, 8, 0.000146583
5, 8, 0.000146461
5, 8, 0.000148270
5, 8, 0.000142777
5, 8, 0.000157962
5, 8, 0.000204409
5, 8, 0.000158399
5, 8, 0.000149314
5, 8, 0.000147501
5, 8, 0.000145656
5, 8, 0.000145165
5, 8, 0.000145287
5, 8, 0.000163209
5, 8, 0.000141878
5, 8, 0.000165638
5, 8, 0.000190136
5, 8, 0.000269594
5, 8, 0.000158791
5, 8, 0.000159774
5, 8, 0.000168891
5, 8, 0.000153239
5, 8, 0.000145446
5, 8, 0.000146145
5, 8, 0.000138620
5, 8, 0.000141997
5, 8, 0.000166240
5, 8, 0.000143879
5, 8, 0.000169780
5, 8, 0.000148875
5, 8, 0.000176584
5, 8, 0.000176429
5, 8, 0.000203791
5, 8, 0.000288008
5, 8, 0.000166321
5, 8, 0.000175460
5, 8, 0.000155817
5, 8, 0.000160456
5, 8, 0.000160442
5, 8, 0.000152765
5, 8, 0.000164740
5, 8, 0.000149538
5, 8, 0.000148486
5, 8, 0.000151195
5, 8, 0.000143806
5, 8, 0.000170393
5, 8, 0.000162995
5, 8, 0.000150907
5, 8, 0.000149600
5, 8, 0.000142745
5, 8, 0.000174987
5, 8, 0.000172489
5, 8, 0.000218637
5, 8, 0.000155917
5, 8, 0.000174955
5, 8, 0.000156281
5, 8, 0.000195053
5, 8, 0.000156283
5, 8, 0.000148003
5, 8, 0.000147438
5, 8, 0.000149142
5, 8, 0.000141890
5, 8, 0.000162245
5, 8, 0.000147303
5, 8, 0.000147493
5, 8, 0.000142196
5, 8, 0.000145933
5, 8, 0.000141077
5, 8, 0.000181020
5, 8, 0.000153569
