n,m,time(s),sat
5,3,0.000010777,True
5,3,0.000010577,True
5,3,0.000010476,True
5,3,0.000012724,True
5,3,0.000011771,True
5,3,0.000010692,True
5,3,0.000014621,True
5,3,0.000012367,True
5,3,0.000010561,True
5,3,0.000009846,True
5,3,0.000012919,True
5,3,0.000010648,True
5,3,0.000009487,True
5,3,0.000010648,True
5,3,0.000012002,True
5,3,0.000011499,True
5,3,0.000011011,True
5,3,0.000009810,True
5,3,0.000012505,True
5,3,0.000010699,True
5,3,0.000011293,True
5,3,0.000009786,True
5,3,0.000012110,True
5,3,0.000012234,True
5,3,0.000011414,True
5,3,0.000011977,True
5,3,0.000012929,True
5,3,0.000010062,True
5,3,0.000012236,True
5,3,0.000010960,True
5,3,0.000011749,True
5,3,0.000011914,True
5,3,0.000010810,True
5,3,0.000012105,True
5,3,0.000013458,True
5,3,0.000011706,True
5,3,0.000013572,True
5,3,0.000010942,True
5,3,0.000010946,True
5,3,0.000010900,True
5,3,0.000010951,True
5,3,0.000012816,True
5,3,0.000010902,True
5,3,0.000010855,True
5,3,0.000014080,True
5,3,0.000011898,True
5,3,0.000012142,True
5,3,0.000009728,True
5,3,0.000012287,True
5,3,0.000009773,True
5,3,0.000012528,True
5,3,0.000010819,True
5,3,0.000012019,True
5,3,0.000011980,True
5,3,0.000011771,True
5,3,0.000011820,True
5,3,0.000014175,True
5,3,0.000011093,True
5,3,0.000011141,True
5,3,0.000012674,True
5,3,0.000009902,True
5,3,0.000011145,True
5,3,0.000012251,True
5,3,0.000010160,True
5,3,0.000010802,True
5,3,0.000012994,True
5,3,0.000010686,True
5,3,0.000012659,True
5,3,0.000009434,True
5,3,0.000009239,True
5,3,0.000009500,True
5,3,0.000010943,True
5,3,0.000014619,True
5,3,0.000009921,True
5,3,0.000010178,True
5,3,0.000013176,True
5,3,0.000011725,True
5,3,0.000010425,True
5,3,0.000011953,True
5,3,0.000010664,True
5,3,0.000011720,True
5,3,0.000011133,True
5,3,0.000010162,True
5,3,0.000013030,True
5,3,0.000011691,True
5,3,0.000009322,True
5,3,0.000010705,True
5,3,0.000011613,True
5,3,0.000010538,True
5,3,0.000010548,True
5,3,0.000012491,True
5,3,0.000010235,True
5,3,0.000013423,True
5,3,0.000011110,True
5,3,0.000012211,True
5,3,0.000010518,True
5,3,0.000011068,True
5,3,0.000010421,True
5,3,0.000010877,True
5,3,0.000011449,True
5,3,0.000010938,True
5,3,0.000010210,True
5,3,0.000012665,True
5,3,0.000011588,True
5,3,0.000011085,True
5,3,0.000010514,True
5,3,0.000012172,True
5,3,0.000010103,True
5,3,0.000010908,True
5,3,0.000011591,True
5,3,0.000026271,True
5,3,0.000009705,True
5,3,0.000010871,True
5,3,0.000011548,True
5,3,0.000011609,True
5,3,0.000010675,True
5,3,0.000009958,True
5,3,0.000011445,True
5,3,0.000011382,True
5,3,0.000011486,True
5,3,0.000011015,True
5,3,0.000009364,True
5,3,0.000010216,True
5,3,0.000011105,True
5,3,0.000009311,True
5,3,0.000013111,True
5,3,0.000077072,True
5,3,0.000009959,True
5,3,0.000010773,True
5,3,0.000013705,True
5,3,0.000010381,True
5,3,0.000009938,True
5,3,0.000011432,True
5,3,0.000011439,True
5,3,0.000011304,True
5,3,0.000012129,True
5,3,0.000012737,True
5,3,0.000010333,True
5,3,0.000012001,True
5,3,0.000011819,True
5,3,0.000011696,True
5,3,0.000011651,True
5,3,0.000013705,True
5,3,0.000010600,True
5,3,0.000010371,True
5,3,0.000011130,True
5,3,0.000009746,True
5,3,0.000010360,True
5,3,0.000010459,True
5,3,0.000009540,True
5,3,0.000011119,True
5,3,0.000010887,True
5,3,0.000009606,True
5,3,0.000010167,True
5,3,0.000012217,True
5,3,0.000010818,True
5,3,0.000009854,True
5,3,0.000013976,True
5,3,0.000009728,True
5,3,0.000010934,True
5,3,0.000012392,True
5,3,0.000010351,True
5,3,0.000010950,True
5,3,0.000011932,True
5,3,0.000011209,True
5,3,0.000009812,True
5,3,0.000010674,True
5,3,0.000010421,True
5,3,0.000012035,True
5,3,0.000011087,True
5,3,0.000010002,True
5,3,0.000013005,True
5,3,0.000010821,True
5,3,0.000010854,True
5,3,0.000015846,True
5,3,0.000009553,True
5,3,0.000014946,True
5,3,0.000012358,True
5,3,0.000011254,True
5,3,0.000010407,True
5,3,0.000011538,True
5,3,0.000012233,True
5,3,0.000011414,True
5,3,0.000011008,True
5,3,0.000011836,True
5,3,0.000012812,True
5,3,0.000009443,True
5,3,0.000010334,True
5,3,0.000011877,True
5,3,0.000010392,True
5,3,0.000010039,True
5,3,0.000011877,True
5,3,0.000011037,True
5,3,0.000011057,True
5,3,0.000011762,True
5,3,0.000010838,True
5,3,0.000011184,True
5,3,0.000009965,True
5,3,0.000009296,True
5,3,0.000012132,True
5,3,0.000010739,True
5,3,0.000010097,True
5,3,0.000011689,True
5,3,0.000009241,True
5,3,0.000012544,True
5,3,0.000010359,True
5,3,0.000009049,True
5,3,0.000010068,True
5,3,0.000010205,True
5,3,0.000010620,True
5,3,0.000011626,True
5,3,0.000010403,True
5,3,0.000009221,True
5,3,0.000010096,True
5,3,0.000010547,True
5,3,0.000011680,True
5,3,0.000011357,True
5,3,0.000008993,True
5,3,0.000010959,True
5,3,0.000009543,True
5,3,0.000009818,True
5,3,0.000011697,True
5,3,0.000011821,True
5,3,0.000010088,True
5,3,0.000011601,True
5,3,0.000010787,True
5,3,0.000012017,True
5,3,0.000009075,True
5,3,0.000012149,True
5,3,0.000011370,True
5,3,0.000010492,True
5,3,0.000011792,True
5,3,0.000011058,True
5,3,0.000010251,True
5,3,0.000011053,True
5,3,0.000010844,True
5,3,0.000012017,True
5,3,0.000010253,True
5,3,0.000013878,True
5,3,0.000010215,True
5,3,0.000008976,True
5,3,0.000013562,True
5,3,0.000009378,True
5,3,0.000010059,True
5,3,0.000010391,True
5,3,0.000011461,True
5,3,0.000011325,True
5,3,0.000010504,True
5,3,0.000008961,True
5,3,0.000010555,True
5,3,0.000010754,True
5,3,0.000010616,True
5,3,0.000010408,True
5,3,0.000010082,True
5,3,0.000011342,True
5,3,0.000011928,True
5,3,0.000009718,True
5,4,0.000009418,True
5,4,0.000010636,True
5,4,0.000010829,True
5,4,0.000010785,True
5,4,0.000010438,True
5,4,0.000009767,True
5,4,0.000010972,True
5,4,0.000011008,True
5,4,0.000010169,True
5,4,0.000011685,True
5,4,0.000010437,True
5,4,0.000009870,True
5,4,0.000009842,True
5,4,0.000010117,True
5,4,0.000009839,True
5,4,0.000009475,True
5,4,0.000009765,True
5,4,0.000010012,True
5,4,0.000009441,True
5,4,0.000013905,True
5,4,0.000009094,True
